transaction_item_id,transaction_id,product_id,quantity,unit_price,line_total
TI00000558,T0000185,P000014,3,24.75,74.25
TI00000559,T0000185,P000017,3,43.77,131.31
TI00000560,T0000186,P000003,2,10.3,20.6
TI00000561,T0000186,P000009,4,33.09,132.36
TI00000562,T0000186,P000016,3,49.09,147.27
TI00000563,T0000187,P000010,3,43.23,129.69
TI00000564,T0000187,P000016,4,49.09,196.36
TI00000565,T0000188,P000020,4,58.91,235.64
TI00000566,T0000188,P000011,2,19.19,38.38
TI00000567,T0000188,P000017,3,43.77,131.31
TI00000568,T0000188,P000015,4,49.37,197.48
TI00000569,T0000188,P000016,2,49.09,98.18
TI00000570,T0000189,P000017,2,43.77,87.54
TI00000571,T0000189,P000012,2,42.38,84.76
TI00000572,T0000189,P000018,4,32.67,130.68
TI00000573,T0000189,P000020,3,58.91,176.73
TI00000574,T0000190,P000015,1,49.37,49.37
TI00000575,T0000190,P000016,3,49.09,147.27
TI00000576,T0000190,P000002,3,56.39,169.17
TI00000577,T0000190,P000018,3,32.67,98.01
TI00000578,T0000190,P000006,2,9.16,18.32
TI00000579,T0000191,P000005,3,49.07,147.21
TI00000580,T0000191,P000017,1,43.77,43.77
TI00000581,T0000192,P000009,4,33.09,132.36
TI00000582,T0000192,P000007,4,44.35,177.4
TI00000583,T0000193,P000002,3,56.39,169.17
TI00000584,T0000193,P000006,1,9.16,9.16
TI00000585,T0000194,P000007,1,44.35,44.35
TI00000586,T0000195,P000017,3,43.77,131.31
TI00000587,T0000195,P000015,1,49.37,49.37
TI00000588,T0000195,P000009,2,33.09,66.18
TI00000589,T0000195,P000012,3,42.38,127.14
TI00000590,T0000195,P000003,1,10.3,10.3
TI00000591,T0000196,P000014,3,24.75,74.25
TI00000592,T0000196,P000010,2,43.23,86.46
TI00000593,T0000196,P000002,2,56.39,112.78
TI00000594,T0000196,P000017,4,43.77,175.08
TI00000595,T0000197,P000018,3,32.67,98.01
TI00000596,T0000197,P000012,2,42.38,84.76
TI00000597,T0000197,P000007,3,44.35,133.05
TI00000598,T0000197,P000020,4,58.91,235.64
TI00000599,T0000197,P000002,3,56.39,169.17
TI00000600,T0000198,P000015,2,49.37,98.74
TI00000601,T0000198,P000005,4,49.07,196.28
TI00000602,T0000198,P000004,4,39.36,157.44
TI00000603,T0000198,P000007,3,44.35,133.05
TI00000604,T0000199,P000005,2,49.07,98.14
TI00000605,T0000199,P000009,1,33.09,33.09
TI00000606,T0000199,P000001,3,27.25,81.75
TI00000607,T0000199,P000007,4,44.35,177.4
TI00000608,T0000199,P000015,3,49.37,148.11
TI00000609,T0000200,P000007,1,44.35,44.35
TI00000610,T0000200,P000006,4,9.16,36.64
TI00000611,T0000200,P000009,3,33.09,99.27
TI00000612,T0000201,P000007,1,44.35,44.35
TI00000613,T0000201,P000020,1,58.91,58.91
TI00000614,T0000201,P000014,4,24.75,99.0
TI00000615,T0000202,P000008,1,52.62,52.62
TI00000616,T0000202,P000011,1,19.19,19.19
TI00000617,T0000202,P000013,1,13.19,13.19
TI00000618,T0000202,P000005,1,49.07,49.07
TI00000619,T0000202,P000012,2,42.38,84.76
TI00000620,T0000203,P000010,1,43.23,43.23
TI00000621,T0000203,P000009,4,33.09,132.36
TI00000622,T0000204,P000016,2,49.09,98.18
TI00000623,T0000204,P000014,2,24.75,49.5
TI00000624,T0000204,P000010,4,43.23,172.92
TI00000625,T0000204,P000007,2,44.35,88.7
TI00000626,T0000204,P000003,3,10.3,30.9
TI00000627,T0000205,P000015,1,49.37,49.37
TI00000628,T0000205,P000016,4,49.09,196.36
TI00000629,T0000205,P000005,3,49.07,147.21
TI00000630,T0000206,P000018,1,32.67,32.67
TI00000631,T0000206,P000015,1,49.37,49.37
TI00000632,T0000206,P000001,2,27.25,54.5
TI00000633,T0000206,P000016,1,49.09,49.09
TI00000634,T0000206,P000010,1,43.23,43.23
TI00000635,T0000207,P000020,4,58.91,235.64
TI00000636,T0000208,P000012,1,42.38,42.38
TI00000637,T0000208,P000003,4,10.3,41.2
TI00000638,T0000208,P000014,4,24.75,99.0
TI00000639,T0000208,P000005,4,49.07,196.28
TI00000640,T0000208,P000018,3,32.67,98.01
TI00000641,T0000209,P000006,1,9.16,9.16
TI00000642,T0000209,P000001,3,27.25,81.75
TI00000643,T0000209,P000010,4,43.23,172.92
TI00000644,T0000209,P000007,1,44.35,44.35
TI00000645,T0000210,P000012,3,42.38,127.14
TI00000646,T0000210,P000003,4,10.3,41.2
TI00000647,T0000210,P000004,3,39.36,118.08
TI00000648,T0000210,P000019,1,32.28,32.28
TI00000649,T0000210,P000013,3,13.19,39.57
TI00000650,T0000211,P000010,2,43.23,86.46
TI00000651,T0000211,P000013,1,13.19,13.19
TI00000652,T0000211,P000006,2,9.16,18.32
TI00000653,T0000211,P000014,3,24.75,74.25
TI00000654,T0000211,P000018,1,32.67,32.67
TI00000655,T0000212,P000017,1,43.77,43.77
TI00000656,T0000212,P000020,3,58.91,176.73
TI00000657,T0000212,P000006,1,9.16,9.16
TI00000658,T0000212,P000008,2,52.62,105.24
TI00000659,T0000212,P000018,3,32.67,98.01
TI00000660,T0000213,P000018,3,32.67,98.01
TI00000661,T0000214,P000007,1,44.35,44.35
TI00000662,T0000214,P000018,3,32.67,98.01
TI00000663,T0000214,P000003,4,10.3,41.2
TI00000664,T0000215,P000002,1,56.39,56.39
TI00000665,T0000215,P000005,3,49.07,147.21
TI00000666,T0000215,P000012,1,42.38,42.38
TI00000667,T0000216,P000017,4,43.77,175.08
TI00000668,T0000216,P000020,2,58.91,117.82
TI00000669,T0000216,P000015,2,49.37,98.74
TI00000670,T0000216,P000016,2,49.09,98.18
TI00000671,T0000216,P000014,3,24.75,74.25
TI00000672,T0000217,P000005,3,49.07,147.21
TI00000673,T0000217,P000018,2,32.67,65.34
TI00000674,T0000217,P000019,2,32.28,64.56
TI00000675,T0000217,P000006,1,9.16,9.16
TI00000676,T0000217,P000007,4,44.35,177.4
TI00000677,T0000218,P000004,2,39.36,78.72
TI00000678,T0000218,P000006,2,9.16,18.32
TI00000679,T0000218,P000009,2,33.09,66.18
TI00000680,T0000219,P000018,1,32.67,32.67
TI00000681,T0000220,P000008,4,52.62,210.48
TI00000682,T0000220,P000013,3,13.19,39.57
TI00000683,T0000220,P000012,2,42.38,84.76
TI00000684,T0000220,P000018,3,32.67,98.01
TI00000685,T0000220,P000002,4,56.39,225.56
TI00000686,T0000221,P000016,2,49.09,98.18
TI00000687,T0000221,P000005,1,49.07,49.07
TI00000688,T0000221,P000009,3,33.09,99.27
TI00000689,T0000222,P000004,2,39.36,78.72
TI00000690,T0000223,P000014,2,24.75,49.5
TI00000691,T0000223,P000003,3,10.3,30.9
TI00000692,T0000223,P000009,4,33.09,132.36
TI00000693,T0000223,P000016,2,49.09,98.18
TI00000694,T0000223,P000013,4,13.19,52.76
TI00000695,T0000224,P000003,3,10.3,30.9
TI00000696,T0000224,P000012,3,42.38,127.14
TI00000697,T0000224,P000013,2,13.19,26.38
TI00000698,T0000225,P000009,2,33.09,66.18
TI00000699,T0000225,P000004,2,39.36,78.72
TI00000700,T0000225,P000012,3,42.38,127.14
TI00000701,T0000225,P000018,2,32.67,65.34
TI00000702,T0000225,P000017,4,43.77,175.08
TI00000703,T0000226,P000015,2,49.37,98.74
TI00000704,T0000227,P000005,3,49.07,147.21
TI00000705,T0000228,P000009,4,33.09,132.36
TI00000706,T0000228,P000006,2,9.16,18.32
TI00000707,T0000228,P000019,2,32.28,64.56
TI00000708,T0000229,P000007,2,44.35,88.7
TI00000709,T0000230,P000017,3,43.77,131.31
TI00000710,T0000231,P000019,4,32.28,129.12
TI00000711,T0000231,P000001,1,27.25,27.25
TI00000712,T0000231,P000005,4,49.07,196.28
TI00000713,T0000232,P000007,1,44.35,44.35
TI00000714,T0000232,P000015,3,49.37,148.11
TI00000715,T0000233,P000020,2,58.91,117.82
TI00000716,T0000233,P000011,1,19.19,19.19
TI00000717,T0000233,P000005,3,49.07,147.21
TI00000718,T0000233,P000016,3,49.09,147.27
TI00000719,T0000234,P000017,2,43.77,87.54
TI00000720,T0000234,P000003,2,10.3,20.6
TI00000721,T0000234,P000008,2,52.62,105.24
TI00000722,T0000235,P000016,2,49.09,98.18
TI00000723,T0000235,P000020,1,58.91,58.91
TI00000724,T0000235,P000009,2,33.09,66.18
TI00000725,T0000236,P000003,1,10.3,10.3
TI00000726,T0000236,P000013,3,13.19,39.57
TI00000727,T0000236,P000008,3,52.62,157.86
TI00000728,T0000236,P000007,2,44.35,88.7
TI00000729,T0000237,P000010,1,43.23,43.23
TI00000730,T0000237,P000007,3,44.35,133.05
TI00000731,T0000237,P000020,3,58.91,176.73
TI00000732,T0000238,P000012,4,42.38,169.52
TI00000733,T0000239,P000016,1,49.09,49.09
TI00000734,T0000239,P000002,2,56.39,112.78
TI00000735,T0000240,P000007,1,44.35,44.35
TI00000736,T0000240,P000004,1,39.36,39.36
TI00000737,T0000241,P000012,3,42.38,127.14
TI00000738,T0000241,P000003,2,10.3,20.6
TI00000739,T0000241,P000014,1,24.75,24.75
TI00000740,T0000241,P000019,2,32.28,64.56
TI00000741,T0000241,P000007,1,44.35,44.35
TI00000742,T0000242,P000019,3,32.28,96.84
TI00000743,T0000242,P000004,3,39.36,118.08
TI00000744,T0000242,P000009,2,33.09,66.18
TI00000745,T0000242,P000001,3,27.25,81.75
TI00000746,T0000242,P000005,4,49.07,196.28
TI00000747,T0000243,P000003,3,10.3,30.9
TI00000748,T0000243,P000011,3,19.19,57.57
TI00000749,T0000243,P000014,2,24.75,49.5
TI00000750,T0000244,P000007,4,44.35,177.4
TI00000751,T0000244,P000001,3,27.25,81.75
TI00000752,T0000245,P000005,1,49.07,49.07
TI00000753,T0000245,P000004,2,39.36,78.72
TI00000754,T0000245,P000012,1,42.38,42.38
TI00000755,T0000245,P000016,4,49.09,196.36
TI00000756,T0000245,P000001,4,27.25,109.0
TI00000757,T0000246,P000003,2,10.3,20.6
TI00000758,T0000247,P000002,3,56.39,169.17
TI00000759,T0000248,P000008,4,52.62,210.48
TI00000760,T0000249,P000005,3,49.07,147.21
TI00000761,T0000249,P000006,2,9.16,18.32
TI00000762,T0000249,P000011,3,19.19,57.57
TI00000763,T0000249,P000003,2,10.3,20.6
TI00000764,T0000249,P000013,4,13.19,52.76
TI00000765,T0000250,P000007,3,44.35,133.05
TI00000766,T0000251,P000018,3,32.67,98.01
TI00000767,T0000251,P000012,1,42.38,42.38
TI00000768,T0000251,P000016,3,49.09,147.27
TI00000769,T0000252,P000003,3,10.3,30.9
TI00000770,T0000252,P000008,2,52.62,105.24
TI00000771,T0000252,P000009,2,33.09,66.18
TI00000772,T0000252,P000018,2,32.67,65.34
TI00000773,T0000252,P000014,3,24.75,74.25
TI00000774,T0000253,P000003,2,10.3,20.6
TI00000775,T0000253,P000017,3,43.77,131.31
TI00000776,T0000253,P000018,3,32.67,98.01
TI00000777,T0000253,P000012,4,42.38,169.52
TI00000778,T0000253,P000016,3,49.09,147.27
TI00000779,T0000254,P000003,2,10.3,20.6
TI00000780,T0000254,P000018,1,32.67,32.67
TI00000781,T0000254,P000008,2,52.62,105.24
TI00000782,T0000254,P000016,2,49.09,98.18
TI00000783,T0000254,P000011,1,19.19,19.19
TI00000784,T0000255,P000018,1,32.67,32.67
TI00000785,T0000255,P000005,3,49.07,147.21
TI00000786,T0000255,P000020,1,58.91,58.91
TI00000787,T0000255,P000012,4,42.38,169.52
TI00000788,T0000255,P000009,4,33.09,132.36
TI00000789,T0000256,P000014,1,24.75,24.75
TI00000790,T0000257,P000013,3,13.19,39.57
TI00000791,T0000257,P000009,3,33.09,99.27
TI00000792,T0000257,P000018,3,32.67,98.01
TI00000793,T0000257,P000011,1,19.19,19.19
TI00000794,T0000257,P000016,3,49.09,147.27
TI00000795,T0000258,P000010,3,43.23,129.69
TI00000796,T0000258,P000017,1,43.77,43.77
TI00000797,T0000258,P000013,2,13.19,26.38
TI00000798,T0000258,P000012,4,42.38,169.52
TI00000799,T0000259,P000014,4,24.75,99.0
TI00000800,T0000259,P000004,3,39.36,118.08
TI00000801,T0000259,P000019,3,32.28,96.84
TI00000802,T0000259,P000020,3,58.91,176.73
TI00000803,T0000259,P000002,1,56.39,56.39
TI00000804,T0000260,P000014,1,24.75,24.75
TI00000805,T0000260,P000006,4,9.16,36.64
TI00000806,T0000260,P000002,1,56.39,56.39
TI00000807,T0000260,P000001,3,27.25,81.75
TI00000808,T0000260,P000019,3,32.28,96.84
TI00000809,T0000261,P000001,4,27.25,109.0
TI00000810,T0000261,P000015,1,49.37,49.37
TI00000811,T0000261,P000019,4,32.28,129.12
TI00000812,T0000261,P000008,3,52.62,157.86
TI00000813,T0000262,P000011,1,19.19,19.19
TI00000814,T0000262,P000016,3,49.09,147.27
TI00000815,T0000262,P000007,4,44.35,177.4
TI00000816,T0000262,P000006,3,9.16,27.48
TI00000817,T0000262,P000004,1,39.36,39.36
TI00000818,T0000263,P000014,2,24.75,49.5
TI00000819,T0000263,P000001,3,27.25,81.75
TI00000820,T0000263,P000009,1,33.09,33.09
TI00000821,T0000263,P000015,4,49.37,197.48
TI00000822,T0000263,P000006,1,9.16,9.16
TI00000823,T0000264,P000018,2,32.67,65.34
TI00000824,T0000265,P000007,4,44.35,177.4
TI00000825,T0000266,P000003,3,10.3,30.9
TI00000826,T0000266,P000006,4,9.16,36.64
TI00000827,T0000266,P000020,4,58.91,235.64
TI00000828,T0000266,P000005,2,49.07,98.14
TI00000829,T0000266,P000010,1,43.23,43.23
TI00000830,T0000267,P000014,1,24.75,24.75
TI00000831,T0000267,P000020,3,58.91,176.73
TI00000832,T0000268,P000009,3,33.09,99.27
TI00000833,T0000268,P000017,3,43.77,131.31
TI00000834,T0000268,P000004,2,39.36,78.72
TI00000835,T0000268,P000013,1,13.19,13.19
TI00000836,T0000268,P000006,4,9.16,36.64
TI00000837,T0000269,P000001,1,27.25,27.25
TI00000838,T0000269,P000019,4,32.28,129.12
TI00000839,T0000270,P000008,2,52.62,105.24
TI00000840,T0000270,P000003,1,10.3,10.3
TI00000841,T0000270,P000004,3,39.36,118.08
TI00000842,T0000270,P000014,2,24.75,49.5
TI00000843,T0000270,P000009,4,33.09,132.36
TI00000844,T0000271,P000006,2,9.16,18.32
TI00000845,T0000271,P000014,1,24.75,24.75
TI00000846,T0000271,P000005,1,49.07,49.07
TI00000847,T0000272,P000004,2,39.36,78.72
TI00000848,T0000272,P000006,1,9.16,9.16
TI00000849,T0000273,P000019,2,32.28,64.56
TI00000850,T0000273,P000020,2,58.91,117.82
TI00000851,T0000274,P000003,3,10.3,30.9
TI00000852,T0000274,P000008,3,52.62,157.86
TI00000853,T0000274,P000018,3,32.67,98.01
TI00000854,T0000275,P000018,1,32.67,32.67
TI00000855,T0000275,P000006,1,9.16,9.16
TI00000856,T0000275,P000007,3,44.35,133.05
TI00000857,T0000275,P000004,1,39.36,39.36
TI00000858,T0000276,P000007,4,44.35,177.4
TI00000859,T0000276,P000008,3,52.62,157.86
TI00000860,T0000276,P000006,2,9.16,18.32
TI00000861,T0000277,P000017,3,43.77,131.31
TI00000862,T0000277,P000010,4,43.23,172.92
TI00000863,T0000277,P000013,2,13.19,26.38
TI00000864,T0000278,P000002,4,56.39,225.56
TI00000865,T0000279,P000020,1,58.91,58.91
TI00000866,T0000279,P000005,3,49.07,147.21
TI00000867,T0000279,P000002,2,56.39,112.78
TI00000868,T0000280,P000009,1,33.09,33.09
TI00000869,T0000280,P000015,4,49.37,197.48
TI00000870,T0000280,P000005,1,49.07,49.07
TI00000871,T0000281,P000006,2,9.16,18.32
TI00000872,T0000281,P000020,2,58.91,117.82
TI00000873,T0000281,P000018,3,32.67,98.01
TI00000874,T0000282,P000016,4,49.09,196.36
TI00000875,T0000282,P000008,1,52.62,52.62
TI00000876,T0000282,P000010,2,43.23,86.46
TI00000877,T0000282,P000014,3,24.75,74.25
TI00000878,T0000283,P000014,3,24.75,74.25
TI00000879,T0000283,P000012,2,42.38,84.76
TI00000880,T0000283,P000008,1,52.62,52.62
TI00000881,T0000284,P000008,4,52.62,210.48
TI00000882,T0000284,P000004,4,39.36,157.44
TI00000883,T0000284,P000020,1,58.91,58.91
TI00000884,T0000284,P000005,2,49.07,98.14
TI00000885,T0000284,P000017,3,43.77,131.31
TI00000886,T0000285,P000014,1,24.75,24.75
TI00000887,T0000285,P000012,3,42.38,127.14
TI00000888,T0000285,P000008,3,52.62,157.86
TI00000889,T0000286,P000020,1,58.91,58.91
TI00000890,T0000286,P000009,3,33.09,99.27
TI00000891,T0000286,P000011,3,19.19,57.57
TI00000892,T0000287,P000015,3,49.37,148.11
TI00000893,T0000287,P000017,3,43.77,131.31
TI00000894,T0000287,P000004,4,39.36,157.44
TI00000895,T0000287,P000002,1,56.39,56.39
TI00000896,T0000288,P000017,1,43.77,43.77
TI00000897,T0000289,P000015,1,49.37,49.37
TI00000898,T0000289,P000020,4,58.91,235.64
TI00000899,T0000289,P000001,4,27.25,109.0
TI00000900,T0000290,P000006,3,9.16,27.48
TI00000901,T0000290,P000016,2,49.09,98.18
TI00000902,T0000290,P000019,1,32.28,32.28
TI00000903,T0000290,P000020,1,58.91,58.91
TI00000904,T0000290,P000008,3,52.62,157.86
TI00000905,T0000291,P000017,2,43.77,87.54
TI00000906,T0000291,P000004,3,39.36,118.08
TI00000907,T0000291,P000016,1,49.09,49.09
TI00000908,T0000291,P000005,1,49.07,49.07
TI00000909,T0000292,P000002,2,56.39,112.78
TI00000910,T0000292,P000001,1,27.25,27.25
TI00000911,T0000292,P000004,2,39.36,78.72
TI00000912,T0000292,P000015,3,49.37,148.11
TI00000913,T0000293,P000019,3,32.28,96.84
TI00000914,T0000294,P000003,3,10.3,30.9
TI00000915,T0000294,P000001,2,27.25,54.5
TI00000916,T0000294,P000008,1,52.62,52.62
TI00000917,T0000294,P000005,3,49.07,147.21
TI00000918,T0000294,P000004,4,39.36,157.44
TI00000919,T0000295,P000014,1,24.75,24.75
TI00000920,T0000295,P000013,3,13.19,39.57
TI00000921,T0000296,P000005,1,49.07,49.07
TI00000922,T0000296,P000008,4,52.62,210.48
TI00000923,T0000296,P000006,2,9.16,18.32
TI00000924,T0000296,P000002,3,56.39,169.17
TI00000925,T0000297,P000020,4,58.91,235.64
TI00000926,T0000297,P000002,4,56.39,225.56
TI00000927,T0000297,P000011,2,19.19,38.38
TI00000928,T0000297,P000012,2,42.38,84.76
TI00000929,T0000298,P000020,3,58.91,176.73
TI00000930,T0000298,P000015,1,49.37,49.37
TI00000931,T0000298,P000017,4,43.77,175.08
TI00000932,T0000299,P000014,1,24.75,24.75
TI00000933,T0000299,P000011,4,19.19,76.76
TI00000934,T0000299,P000020,3,58.91,176.73
TI00000935,T0000299,P000009,3,33.09,99.27
TI00000936,T0000300,P000003,3,10.3,30.9
TI00000937,T0000300,P000005,4,49.07,196.28
TI00000938,T0000301,P000009,2,33.09,66.18
TI00000939,T0000302,P000012,3,42.38,127.14
TI00000940,T0000302,P000005,2,49.07,98.14
TI00000941,T0000302,P000010,3,43.23,129.69
TI00000942,T0000303,P000007,4,44.35,177.4
TI00000943,T0000303,P000015,2,49.37,98.74
TI00000944,T0000303,P000019,2,32.28,64.56
TI00000945,T0000304,P000002,1,56.39,56.39
TI00000946,T0000304,P000003,2,10.3,20.6
TI00000947,T0000304,P000017,3,43.77,131.31
TI00000948,T0000305,P000020,3,58.91,176.73
TI00000949,T0000305,P000006,1,9.16,9.16
TI00000950,T0000306,P000001,4,27.25,109.0
TI00000951,T0000306,P000019,3,32.28,96.84
TI00000952,T0000306,P000020,2,58.91,117.82
TI00000953,T0000307,P000004,2,39.36,78.72
TI00000954,T0000307,P000008,2,52.62,105.24
TI00000955,T0000308,P000004,3,39.36,118.08
TI00000956,T0000308,P000014,3,24.75,74.25
TI00000957,T0000309,P000003,4,10.3,41.2
TI00000958,T0000309,P000016,4,49.09,196.36
TI00000959,T0000309,P000015,4,49.37,197.48
TI00000960,T0000309,P000010,1,43.23,43.23
TI00000961,T0000310,P000007,3,44.35,133.05
TI00000962,T0000311,P000001,3,27.25,81.75
TI00000963,T0000311,P000016,1,49.09,49.09
TI00000964,T0000311,P000012,4,42.38,169.52
TI00000965,T0000312,P000009,1,33.09,33.09
TI00000966,T0000312,P000018,2,32.67,65.34
TI00000967,T0000312,P000005,4,49.07,196.28
TI00000968,T0000312,P000016,2,49.09,98.18
TI00000969,T0000312,P000015,2,49.37,98.74
TI00000970,T0000313,P000017,4,43.77,175.08
TI00000971,T0000314,P000003,2,10.3,20.6
TI00000972,T0000314,P000012,3,42.38,127.14
TI00000973,T0000314,P000007,1,44.35,44.35
TI00000974,T0000314,P000017,1,43.77,43.77
TI00000975,T0000314,P000018,1,32.67,32.67
TI00000976,T0000315,P000005,2,49.07,98.14
TI00000977,T0000315,P000016,2,49.09,98.18
TI00000978,T0000315,P000012,1,42.38,42.38
TI00000979,T0000315,P000019,3,32.28,96.84
TI00000980,T0000316,P000003,3,10.3,30.9
TI00000981,T0000316,P000014,3,24.75,74.25
TI00000982,T0000316,P000008,3,52.62,157.86
TI00000983,T0000316,P000004,4,39.36,157.44
TI00000984,T0000316,P000002,1,56.39,56.39
TI00000985,T0000317,P000001,3,27.25,81.75
TI00000986,T0000317,P000008,3,52.62,157.86
TI00000987,T0000317,P000004,1,39.36,39.36
TI00000988,T0000317,P000003,1,10.3,10.3
TI00000989,T0000318,P000014,4,24.75,99.0
TI00000990,T0000319,P000019,4,32.28,129.12
TI00000991,T0000319,P000018,1,32.67,32.67
TI00000992,T0000319,P000020,4,58.91,235.64
TI00000993,T0000319,P000010,4,43.23,172.92
TI00000994,T0000319,P000005,3,49.07,147.21
TI00000995,T0000320,P000015,2,49.37,98.74
TI00000996,T0000320,P000014,4,24.75,99.0
TI00000997,T0000321,P000006,3,9.16,27.48
TI00000998,T0000321,P000004,3,39.36,118.08
TI00000999,T0000321,P000005,2,49.07,98.14
TI00001000,T0000321,P000011,3,19.19,57.57
TI00001001,T0000322,P000006,1,9.16,9.16
TI00001002,T0000322,P000003,2,10.3,20.6
TI00001003,T0000323,P000015,4,49.37,197.48
TI00001004,T0000323,P000019,2,32.28,64.56
TI00001005,T0000324,P000020,3,58.91,176.73
TI00001006,T0000325,P000007,1,44.35,44.35
TI00001007,T0000325,P000002,2,56.39,112.78
TI00001008,T0000325,P000013,4,13.19,52.76
TI00001009,T0000326,P000020,4,58.91,235.64
TI00001010,T0000326,P000018,1,32.67,32.67
TI00001011,T0000327,P000008,2,52.62,105.24
TI00001012,T0000327,P000016,3,49.09,147.27
TI00001013,T0000327,P000005,4,49.07,196.28
TI00001014,T0000327,P000007,4,44.35,177.4
TI00001015,T0000327,P000010,1,43.23,43.23
TI00001016,T0000328,P000012,1,42.38,42.38
TI00001017,T0000328,P000001,3,27.25,81.75
TI00001018,T0000328,P000020,2,58.91,117.82
TI00001019,T0000328,P000007,2,44.35,88.7
TI00001020,T0000329,P000013,4,13.19,52.76
TI00001021,T0000329,P000001,2,27.25,54.5
TI00001022,T0000329,P000017,3,43.77,131.31
TI00001023,T0000330,P000018,3,32.67,98.01
TI00001024,T0000330,P000015,1,49.37,49.37
TI00001025,T0000331,P000004,2,39.36,78.72
TI00001026,T0000331,P000010,1,43.23,43.23
TI00001027,T0000331,P000014,4,24.75,99.0
TI00001028,T0000331,P000003,2,10.3,20.6
TI00001029,T0000332,P000012,3,42.38,127.14
TI00001030,T0000332,P000016,3,49.09,147.27
TI00001031,T0000332,P000006,1,9.16,9.16
TI00001032,T0000332,P000015,1,49.37,49.37
TI00001033,T0000333,P000020,2,58.91,117.82
TI00001034,T0000333,P000006,3,9.16,27.48
TI00001035,T0000333,P000010,3,43.23,129.69
TI00001036,T0000333,P000011,3,19.19,57.57
TI00001037,T0000333,P000018,1,32.67,32.67
TI00001038,T0000334,P000006,1,9.16,9.16
TI00001039,T0000334,P000003,1,10.3,10.3
TI00001040,T0000334,P000018,1,32.67,32.67
TI00001041,T0000334,P000015,1,49.37,49.37
TI00001042,T0000335,P000015,3,49.37,148.11
TI00001043,T0000335,P000008,1,52.62,52.62
TI00001044,T0000335,P000020,3,58.91,176.73
TI00001045,T0000335,P000010,1,43.23,43.23
TI00001046,T0000336,P000007,1,44.35,44.35
TI00001047,T0000336,P000010,3,43.23,129.69
TI00001048,T0000336,P000018,2,32.67,65.34
TI00001049,T0000336,P000002,1,56.39,56.39
TI00001050,T0000336,P000012,1,42.38,42.38
TI00001051,T0000337,P000010,1,43.23,43.23
TI00001052,T0000337,P000017,2,43.77,87.54
TI00001053,T0000337,P000005,3,49.07,147.21
TI00001054,T0000337,P000019,1,32.28,32.28
TI00001055,T0000337,P000008,4,52.62,210.48
TI00001056,T0000338,P000007,3,44.35,133.05
TI00001057,T0000338,P000011,2,19.19,38.38
TI00001058,T0000338,P000002,2,56.39,112.78
TI00001059,T0000338,P000001,4,27.25,109.0
TI00001060,T0000339,P000020,3,58.91,176.73
TI00001061,T0000339,P000009,4,33.09,132.36
TI00001062,T0000340,P000017,3,43.77,131.31
TI00001063,T0000340,P000011,2,19.19,38.38
TI00001064,T0000340,P000016,4,49.09,196.36
TI00001065,T0000341,P000018,4,32.67,130.68
TI00001066,T0000341,P000017,4,43.77,175.08
TI00001067,T0000341,P000009,1,33.09,33.09
