inventory_id,store_id,product_id,quantity_on_hand,reorder_level,last_updated_date
INV0000536,ST0036,P000020,429,100,2026-06-22
INV0000537,ST0036,P000018,402,87,2026-06-21
INV0000538,ST0036,P000019,241,60,2026-06-29
INV0000539,ST0036,P000002,432,33,2026-07-04
INV0000540,ST0036,P000001,433,69,2026-06-11
INV0000541,ST0037,P000017,255,64,2026-06-11
INV0000542,ST0037,P000015,281,44,2026-06-30
INV0000543,ST0037,P000002,220,83,2026-06-23
INV0000544,ST0037,P000006,496,30,2026-06-12
INV0000545,ST0037,P000001,236,24,2026-06-12
INV0000546,ST0037,P000010,424,51,2026-06-19
INV0000547,ST0037,P000019,224,61,2026-07-07
INV0000548,ST0037,P000018,426,66,2026-06-12
INV0000549,ST0037,P000005,438,53,2026-07-03
INV0000550,ST0037,P000004,319,39,2026-06-26
INV0000551,ST0037,P000011,366,100,2026-06-23
INV0000552,ST0037,P000003,219,91,2026-07-01
INV0000553,ST0037,P000013,48,71,2026-06-10
INV0000554,ST0037,P000014,144,44,2026-07-07
INV0000555,ST0037,P000016,18,20,2026-06-09
INV0000556,ST0038,P000013,396,44,2026-06-29
INV0000557,ST0038,P000015,120,93,2026-07-07
INV0000558,ST0038,P000006,320,74,2026-06-13
INV0000559,ST0038,P000004,209,63,2026-07-05
INV0000560,ST0038,P000008,255,38,2026-06-11
INV0000561,ST0038,P000002,136,57,2026-06-21
INV0000562,ST0038,P000016,235,84,2026-06-14
INV0000563,ST0038,P000007,125,46,2026-06-18
INV0000564,ST0038,P000019,444,41,2026-06-14
INV0000565,ST0038,P000001,52,35,2026-07-07
INV0000566,ST0038,P000012,32,31,2026-07-03
INV0000567,ST0038,P000017,454,61,2026-06-10
INV0000568,ST0038,P000011,237,87,2026-07-05
INV0000569,ST0038,P000018,106,40,2026-06-22
INV0000570,ST0038,P000010,279,45,2026-06-15
INV0000571,ST0039,P000014,65,52,2026-06-29
INV0000572,ST0039,P000015,485,75,2026-06-30
INV0000573,ST0039,P000011,157,80,2026-07-07
INV0000574,ST0039,P000020,252,95,2026-06-19
INV0000575,ST0039,P000005,133,76,2026-06-11
INV0000576,ST0039,P000001,479,96,2026-07-06
INV0000577,ST0039,P000007,265,81,2026-06-27
INV0000578,ST0039,P000018,263,22,2026-06-28
INV0000579,ST0039,P000008,472,45,2026-06-17
INV0000580,ST0039,P000002,31,21,2026-07-02
INV0000581,ST0039,P000019,162,33,2026-06-20
INV0000582,ST0039,P000012,43,97,2026-06-28
INV0000583,ST0039,P000013,320,56,2026-06-08
INV0000584,ST0039,P000003,185,28,2026-06-15
INV0000585,ST0039,P000010,38,75,2026-06-25
INV0000586,ST0040,P000009,301,95,2026-06-24
INV0000587,ST0040,P000007,127,48,2026-07-01
INV0000588,ST0040,P000014,482,56,2026-06-14
INV0000589,ST0040,P000005,129,23,2026-07-01
INV0000590,ST0040,P000004,283,21,2026-06-11
INV0000591,ST0040,P000008,145,58,2026-06-13
INV0000592,ST0040,P000016,220,28,2026-06-08
INV0000593,ST0040,P000012,299,21,2026-06-27
INV0000594,ST0040,P000018,498,97,2026-06-23
INV0000595,ST0040,P000006,168,99,2026-07-02
INV0000596,ST0040,P000010,262,22,2026-06-13
INV0000597,ST0040,P000017,1,59,2026-06-14
INV0000598,ST0040,P000019,34,55,2026-07-01
INV0000599,ST0040,P000015,427,57,2026-06-26
INV0000600,ST0040,P000013,140,86,2026-07-05
INV0000601,ST0041,P000009,412,63,2026-06-08
INV0000602,ST0041,P000003,470,21,2026-06-12
INV0000603,ST0041,P000006,383,66,2026-06-15
INV0000604,ST0041,P000017,356,90,2026-06-21
INV0000605,ST0041,P000013,94,58,2026-06-22
INV0000606,ST0041,P000001,58,95,2026-07-05
INV0000607,ST0041,P000014,2,78,2026-06-11
INV0000608,ST0041,P000016,110,26,2026-06-27
INV0000609,ST0041,P000008,461,22,2026-06-24
INV0000610,ST0041,P000012,53,51,2026-06-25
INV0000611,ST0041,P000004,64,56,2026-06-27
INV0000612,ST0041,P000002,277,28,2026-06-29
INV0000613,ST0041,P000010,28,57,2026-06-10
INV0000614,ST0041,P000011,311,84,2026-07-02
INV0000615,ST0041,P000019,250,84,2026-06-19
INV0000616,ST0042,P000007,141,62,2026-07-01
INV0000617,ST0042,P000017,114,67,2026-06-08
INV0000618,ST0042,P000016,161,45,2026-06-08
INV0000619,ST0042,P000005,463,85,2026-06-30
INV0000620,ST0042,P000008,307,77,2026-06-22
INV0000621,ST0042,P000012,454,43,2026-06-29
INV0000622,ST0042,P000014,278,97,2026-06-15
INV0000623,ST0042,P000001,422,77,2026-06-15
INV0000624,ST0042,P000010,225,36,2026-06-09
INV0000625,ST0042,P000006,318,98,2026-06-18
INV0000626,ST0042,P000018,377,41,2026-06-09
INV0000627,ST0042,P000015,21,40,2026-06-28
INV0000628,ST0042,P000011,339,86,2026-06-17
INV0000629,ST0042,P000009,190,22,2026-06-25
INV0000630,ST0042,P000020,240,53,2026-06-23
INV0000631,ST0043,P000006,119,85,2026-06-13
INV0000632,ST0043,P000019,71,66,2026-06-17
INV0000633,ST0043,P000011,344,87,2026-06-25
INV0000634,ST0043,P000002,334,100,2026-07-06
INV0000635,ST0043,P000018,467,57,2026-06-12
INV0000636,ST0043,P000015,280,33,2026-06-30
INV0000637,ST0043,P000013,408,43,2026-07-02
INV0000638,ST0043,P000020,86,99,2026-06-24
INV0000639,ST0043,P000017,478,71,2026-06-17
INV0000640,ST0043,P000003,99,45,2026-06-21
INV0000641,ST0043,P000001,419,53,2026-06-17
INV0000642,ST0043,P000010,417,76,2026-07-03
INV0000643,ST0043,P000004,455,21,2026-07-01
INV0000644,ST0043,P000007,231,37,2026-07-03
INV0000645,ST0043,P000009,122,98,2026-06-18
INV0000646,ST0044,P000015,308,61,2026-07-03
INV0000647,ST0044,P000003,469,45,2026-06-17
INV0000648,ST0044,P000008,263,59,2026-06-09
INV0000649,ST0044,P000013,352,100,2026-07-07
INV0000650,ST0044,P000016,257,80,2026-06-13
INV0000651,ST0044,P000005,370,58,2026-06-27
INV0000652,ST0044,P000010,305,70,2026-06-17
INV0000653,ST0044,P000011,354,25,2026-06-23
INV0000654,ST0044,P000020,119,62,2026-06-29
INV0000655,ST0044,P000004,341,83,2026-07-07
INV0000656,ST0044,P000001,231,42,2026-06-19
INV0000657,ST0044,P000017,80,75,2026-06-26
INV0000658,ST0044,P000018,273,76,2026-06-21
INV0000659,ST0044,P000014,113,25,2026-06-16
INV0000660,ST0044,P000012,106,27,2026-06-26
INV0000661,ST0045,P000001,96,84,2026-07-05
INV0000662,ST0045,P000003,348,52,2026-06-12
INV0000663,ST0045,P000019,66,67,2026-06-30
INV0000664,ST0045,P000005,261,24,2026-06-12
INV0000665,ST0045,P000020,228,96,2026-06-28
INV0000666,ST0045,P000013,103,52,2026-06-20
INV0000667,ST0045,P000008,277,30,2026-07-04
INV0000668,ST0045,P000012,385,77,2026-06-20
INV0000669,ST0045,P000002,241,72,2026-07-03
INV0000670,ST0045,P000010,458,36,2026-06-12
INV0000671,ST0045,P000007,79,94,2026-06-25
INV0000672,ST0045,P000006,328,64,2026-07-04
INV0000673,ST0045,P000018,344,22,2026-07-01
INV0000674,ST0045,P000015,58,95,2026-06-12
INV0000675,ST0045,P000014,300,43,2026-06-15
INV0000676,ST0046,P000011,150,50,2026-07-02
INV0000677,ST0046,P000003,199,81,2026-06-17
INV0000678,ST0046,P000017,480,64,2026-07-04
INV0000679,ST0046,P000005,35,38,2026-07-07
INV0000680,ST0046,P000009,407,47,2026-06-20
INV0000681,ST0046,P000014,29,29,2026-07-03
INV0000682,ST0046,P000018,103,37,2026-06-25
INV0000683,ST0046,P000019,432,21,2026-06-27
INV0000684,ST0046,P000013,352,55,2026-06-24
INV0000685,ST0046,P000004,48,36,2026-06-12
INV0000686,ST0046,P000001,257,75,2026-06-21
INV0000687,ST0046,P000012,107,34,2026-06-11
INV0000688,ST0046,P000016,353,58,2026-06-13
INV0000689,ST0046,P000002,273,79,2026-06-17
INV0000690,ST0046,P000008,210,55,2026-07-07
INV0000691,ST0047,P000003,237,30,2026-06-15
INV0000692,ST0047,P000018,241,85,2026-06-20
INV0000693,ST0047,P000016,112,82,2026-06-13
INV0000694,ST0047,P000008,371,63,2026-07-03
INV0000695,ST0047,P000012,266,99,2026-06-27
INV0000696,ST0047,P000002,213,97,2026-07-03
INV0000697,ST0047,P000001,80,28,2026-06-18
INV0000698,ST0047,P000011,429,40,2026-06-26
INV0000699,ST0047,P000019,434,72,2026-06-28
INV0000700,ST0047,P000010,214,33,2026-06-28
INV0000701,ST0047,P000014,175,80,2026-06-21
INV0000702,ST0047,P000005,26,88,2026-07-02
INV0000703,ST0047,P000009,7,79,2026-06-08
INV0000704,ST0047,P000006,464,32,2026-06-26
INV0000705,ST0047,P000017,277,57,2026-06-12
INV0000706,ST0048,P000013,224,90,2026-06-29
INV0000707,ST0048,P000001,50,42,2026-06-30
INV0000708,ST0048,P000005,468,39,2026-06-26
INV0000709,ST0048,P000002,337,80,2026-06-27
INV0000710,ST0048,P000004,418,37,2026-06-11
INV0000711,ST0048,P000014,413,74,2026-06-10
INV0000712,ST0048,P000007,8,21,2026-06-28
INV0000713,ST0048,P000017,204,48,2026-06-29
INV0000714,ST0048,P000006,460,55,2026-06-22
INV0000715,ST0048,P000003,408,85,2026-06-15
INV0000716,ST0048,P000019,442,97,2026-06-10
INV0000717,ST0048,P000009,341,45,2026-06-28
INV0000718,ST0048,P000020,486,90,2026-06-13
INV0000719,ST0048,P000016,116,98,2026-07-03
INV0000720,ST0048,P000008,494,93,2026-06-24
INV0000721,ST0049,P000002,246,65,2026-06-20
INV0000722,ST0049,P000001,326,71,2026-06-27
INV0000723,ST0049,P000010,480,97,2026-06-26
INV0000724,ST0049,P000019,324,90,2026-06-21
INV0000725,ST0049,P000017,459,42,2026-06-30
INV0000726,ST0049,P000020,475,37,2026-06-28
INV0000727,ST0049,P000013,9,49,2026-06-23
INV0000728,ST0049,P000018,25,65,2026-06-27
INV0000729,ST0049,P000006,258,29,2026-07-07
INV0000730,ST0049,P000005,104,79,2026-06-16
INV0000731,ST0049,P000004,104,33,2026-07-06
INV0000732,ST0049,P000012,63,93,2026-06-26
INV0000733,ST0049,P000011,235,48,2026-06-12
INV0000734,ST0049,P000007,371,42,2026-06-19
INV0000735,ST0049,P000014,430,36,2026-06-27
INV0000736,ST0050,P000003,27,45,2026-07-02
INV0000737,ST0050,P000007,32,58,2026-06-22
INV0000738,ST0050,P000017,265,89,2026-07-05
INV0000739,ST0050,P000010,374,53,2026-06-21
INV0000740,ST0050,P000014,331,44,2026-06-23
INV0000741,ST0050,P000012,337,43,2026-07-04
INV0000742,ST0050,P000002,79,21,2026-06-18
INV0000743,ST0050,P000020,462,31,2026-07-03
INV0000744,ST0050,P000016,457,37,2026-06-23
INV0000745,ST0050,P000004,375,52,2026-07-07
INV0000746,ST0050,P000015,288,58,2026-06-27
INV0000747,ST0050,P000019,306,61,2026-06-08
INV0000748,ST0050,P000018,138,20,2026-06-08
INV0000749,ST0050,P000006,202,76,2026-06-24
INV0000750,ST0050,P000013,218,36,2026-06-08
INV0000751,ST0051,P000002,474,72,2026-06-28
INV0000752,ST0051,P000006,56,88,2026-06-19
INV0000753,ST0051,P000003,177,28,2026-07-01
INV0000754,ST0051,P000005,55,99,2026-06-14
INV0000755,ST0051,P000016,428,59,2026-06-19
INV0000756,ST0051,P000004,72,95,2026-07-07
INV0000757,ST0051,P000001,327,72,2026-06-14
INV0000758,ST0051,P000017,290,35,2026-06-30
INV0000759,ST0051,P000009,147,98,2026-06-10
INV0000760,ST0051,P000012,41,43,2026-06-20
INV0000761,ST0051,P000007,304,53,2026-07-04
INV0000762,ST0051,P000020,479,69,2026-07-01
INV0000763,ST0051,P000015,339,86,2026-06-12
INV0000764,ST0051,P000013,303,41,2026-07-05
INV0000765,ST0051,P000014,266,24,2026-06-21
INV0000766,ST0052,P000001,185,91,2026-06-09
INV0000767,ST0052,P000005,456,26,2026-06-16
INV0000768,ST0052,P000020,359,42,2026-06-24
INV0000769,ST0052,P000019,489,50,2026-06-14
INV0000770,ST0052,P000010,407,49,2026-06-28
INV0000771,ST0052,P000002,374,42,2026-06-11
INV0000772,ST0052,P000009,5,99,2026-06-21
INV0000773,ST0052,P000012,114,60,2026-07-02
INV0000774,ST0052,P000007,212,74,2026-07-03
INV0000775,ST0052,P000015,472,23,2026-07-06
INV0000776,ST0052,P000008,351,75,2026-07-02
INV0000777,ST0052,P000016,30,66,2026-07-01
INV0000778,ST0052,P000018,413,23,2026-06-25
INV0000779,ST0052,P000004,322,79,2026-07-07
INV0000780,ST0052,P000011,405,27,2026-06-13
INV0000781,ST0053,P000014,275,65,2026-06-15
INV0000782,ST0053,P000001,256,47,2026-06-14
INV0000783,ST0053,P000006,312,92,2026-07-05
INV0000784,ST0053,P000002,161,97,2026-06-25
INV0000785,ST0053,P000012,369,62,2026-06-20
INV0000786,ST0053,P000015,232,27,2026-06-24
INV0000787,ST0053,P000005,500,94,2026-07-01
INV0000788,ST0053,P000011,246,87,2026-07-01
INV0000789,ST0053,P000013,68,48,2026-06-18
INV0000790,ST0053,P000004,339,22,2026-06-15
INV0000791,ST0053,P000018,74,96,2026-06-30
INV0000792,ST0053,P000008,150,41,2026-06-14
INV0000793,ST0053,P000017,402,42,2026-07-06
INV0000794,ST0053,P000019,234,53,2026-06-28
INV0000795,ST0053,P000009,323,42,2026-06-16
INV0000796,ST0054,P000014,427,30,2026-06-30
INV0000797,ST0054,P000006,27,31,2026-06-18
INV0000798,ST0054,P000003,254,61,2026-07-04
INV0000799,ST0054,P000017,382,32,2026-06-17
INV0000800,ST0054,P000012,424,29,2026-07-06
INV0000801,ST0054,P000015,159,75,2026-07-05
INV0000802,ST0054,P000002,407,25,2026-06-20
INV0000803,ST0054,P000018,154,26,2026-06-20
INV0000804,ST0054,P000009,307,67,2026-06-24
INV0000805,ST0054,P000005,227,58,2026-06-15
INV0000806,ST0054,P000001,318,68,2026-06-09
INV0000807,ST0054,P000011,41,50,2026-07-05
INV0000808,ST0054,P000008,360,41,2026-06-23
INV0000809,ST0054,P000010,160,24,2026-06-09
INV0000810,ST0054,P000004,62,97,2026-06-12
INV0000811,ST0055,P000017,133,22,2026-06-22
INV0000812,ST0055,P000011,115,94,2026-07-07
INV0000813,ST0055,P000019,221,67,2026-06-10
INV0000814,ST0055,P000007,216,45,2026-06-18
INV0000815,ST0055,P000008,149,52,2026-07-04
INV0000816,ST0055,P000002,221,49,2026-06-10
INV0000817,ST0055,P000006,358,51,2026-06-15
INV0000818,ST0055,P000003,49,26,2026-06-26
INV0000819,ST0055,P000001,14,66,2026-07-01
INV0000820,ST0055,P000004,61,25,2026-06-29
INV0000821,ST0055,P000020,341,38,2026-07-07
INV0000822,ST0055,P000014,406,69,2026-06-23
INV0000823,ST0055,P000005,469,35,2026-06-11
INV0000824,ST0055,P000015,3,71,2026-06-25
INV0000825,ST0055,P000013,14,48,2026-06-19
INV0000826,ST0056,P000020,170,54,2026-06-25
INV0000827,ST0056,P000019,167,73,2026-06-26
INV0000828,ST0056,P000012,287,59,2026-06-10
INV0000829,ST0056,P000011,143,59,2026-06-24
INV0000830,ST0056,P000016,301,78,2026-06-14
INV0000831,ST0056,P000007,294,61,2026-07-06
INV0000832,ST0056,P000018,374,38,2026-06-22
INV0000833,ST0056,P000005,85,29,2026-06-26
INV0000834,ST0056,P000003,190,88,2026-06-15
INV0000835,ST0056,P000001,172,68,2026-06-11
INV0000836,ST0056,P000009,102,36,2026-06-25
INV0000837,ST0056,P000010,314,45,2026-07-07
INV0000838,ST0056,P000013,205,84,2026-06-23
INV0000839,ST0056,P000002,153,30,2026-06-10
INV0000840,ST0056,P000008,387,73,2026-06-27
INV0000841,ST0057,P000017,254,47,2026-06-28
INV0000842,ST0057,P000004,209,42,2026-06-19
INV0000843,ST0057,P000020,149,64,2026-06-17
INV0000844,ST0057,P000008,268,94,2026-06-15
INV0000845,ST0057,P000007,56,70,2026-06-13
INV0000846,ST0057,P000002,235,87,2026-07-05
INV0000847,ST0057,P000019,419,92,2026-06-17
INV0000848,ST0057,P000014,20,39,2026-06-16
INV0000849,ST0057,P000001,335,75,2026-06-18
INV0000850,ST0057,P000009,294,60,2026-06-23
INV0000851,ST0057,P000011,115,45,2026-07-06
INV0000852,ST0057,P000005,93,42,2026-06-25
INV0000853,ST0057,P000012,359,66,2026-06-21
INV0000854,ST0057,P000018,257,93,2026-06-30
INV0000855,ST0057,P000013,202,83,2026-06-12
INV0000856,ST0058,P000006,231,65,2026-06-12
INV0000857,ST0058,P000015,378,48,2026-06-20
INV0000858,ST0058,P000009,286,26,2026-06-24
INV0000859,ST0058,P000012,393,64,2026-06-13
INV0000860,ST0058,P000016,37,47,2026-06-12
INV0000861,ST0058,P000018,301,71,2026-06-26
INV0000862,ST0058,P000010,349,26,2026-06-30
INV0000863,ST0058,P000011,302,70,2026-06-13
INV0000864,ST0058,P000002,62,27,2026-06-10
INV0000865,ST0058,P000008,431,77,2026-06-09
INV0000866,ST0058,P000020,246,75,2026-06-23
INV0000867,ST0058,P000001,453,55,2026-06-30
INV0000868,ST0058,P000013,16,73,2026-06-11
INV0000869,ST0058,P000019,319,82,2026-06-13
INV0000870,ST0058,P000005,63,66,2026-06-29
INV0000871,ST0059,P000018,28,37,2026-06-17
INV0000872,ST0059,P000006,352,99,2026-06-11
INV0000873,ST0059,P000003,132,22,2026-07-07
INV0000874,ST0059,P000015,160,62,2026-06-19
INV0000875,ST0059,P000002,99,91,2026-06-17
INV0000876,ST0059,P000019,167,82,2026-06-28
INV0000877,ST0059,P000016,345,91,2026-06-19
INV0000878,ST0059,P000011,254,86,2026-06-22
INV0000879,ST0059,P000013,465,95,2026-06-18
INV0000880,ST0059,P000012,292,55,2026-06-10
INV0000881,ST0059,P000014,54,88,2026-07-01
INV0000882,ST0059,P000020,425,92,2026-06-14
INV0000883,ST0059,P000017,138,21,2026-06-15
INV0000884,ST0059,P000009,295,40,2026-06-08
INV0000885,ST0059,P000001,115,67,2026-06-22
INV0000886,ST0060,P000011,24,89,2026-06-20
INV0000887,ST0060,P000017,334,98,2026-06-23
INV0000888,ST0060,P000005,251,60,2026-06-09
INV0000889,ST0060,P000014,49,61,2026-06-12
INV0000890,ST0060,P000016,282,70,2026-06-22
INV0000891,ST0060,P000002,163,78,2026-06-24
INV0000892,ST0060,P000009,462,40,2026-06-14
INV0000893,ST0060,P000006,411,45,2026-07-06
INV0000894,ST0060,P000015,376,87,2026-06-09
INV0000895,ST0060,P000001,125,98,2026-06-25
INV0000896,ST0060,P000008,53,23,2026-06-10
INV0000897,ST0060,P000004,373,36,2026-06-18
INV0000898,ST0060,P000003,133,61,2026-06-21
INV0000899,ST0060,P000010,308,31,2026-07-04
INV0000900,ST0060,P000012,4,49,2026-06-24
INV0000901,ST0061,P000008,197,32,2026-06-21
INV0000902,ST0061,P000017,32,30,2026-06-13
INV0000903,ST0061,P000016,36,40,2026-06-23
INV0000904,ST0061,P000018,68,83,2026-06-26
INV0000905,ST0061,P000001,318,51,2026-06-10
INV0000906,ST0061,P000002,451,77,2026-06-09
INV0000907,ST0061,P000009,401,85,2026-06-26
INV0000908,ST0061,P000019,463,36,2026-06-25
INV0000909,ST0061,P000006,282,44,2026-07-05
INV0000910,ST0061,P000013,395,99,2026-06-08
INV0000911,ST0061,P000003,92,86,2026-06-12
INV0000912,ST0061,P000020,316,87,2026-07-01
INV0000913,ST0061,P000005,224,37,2026-06-20
INV0000914,ST0061,P000014,362,54,2026-06-12
INV0000915,ST0061,P000004,43,71,2026-07-02
INV0000916,ST0062,P000016,392,42,2026-06-30
INV0000917,ST0062,P000004,389,74,2026-06-11
INV0000918,ST0062,P000003,233,29,2026-06-21
INV0000919,ST0062,P000007,84,44,2026-06-20
INV0000920,ST0062,P000014,113,67,2026-06-20
INV0000921,ST0062,P000013,239,97,2026-07-03
INV0000922,ST0062,P000018,336,76,2026-06-08
INV0000923,ST0062,P000001,222,28,2026-07-01
INV0000924,ST0062,P000006,15,94,2026-06-10
INV0000925,ST0062,P000002,22,96,2026-06-28
INV0000926,ST0062,P000010,281,75,2026-06-17
INV0000927,ST0062,P000015,122,52,2026-07-07
INV0000928,ST0062,P000009,341,89,2026-06-17
INV0000929,ST0062,P000008,238,54,2026-06-24
INV0000930,ST0062,P000005,129,96,2026-07-05
INV0000931,ST0063,P000006,243,34,2026-06-27
INV0000932,ST0063,P000008,47,42,2026-06-09
INV0000933,ST0063,P000017,68,99,2026-07-05
INV0000934,ST0063,P000011,471,79,2026-07-02
INV0000935,ST0063,P000015,10,27,2026-07-01
INV0000936,ST0063,P000004,413,69,2026-07-04
INV0000937,ST0063,P000005,409,51,2026-06-17
INV0000938,ST0063,P000020,159,24,2026-06-15
INV0000939,ST0063,P000007,307,95,2026-06-18
INV0000940,ST0063,P000009,445,55,2026-06-23
INV0000941,ST0063,P000001,100,73,2026-06-25
INV0000942,ST0063,P000019,486,70,2026-06-24
INV0000943,ST0063,P000012,353,97,2026-06-17
INV0000944,ST0063,P000013,500,75,2026-06-23
INV0000945,ST0063,P000002,448,52,2026-06-28
INV0000946,ST0064,P000003,255,48,2026-06-09
INV0000947,ST0064,P000009,0,70,2026-07-06
INV0000948,ST0064,P000012,41,88,2026-06-30
INV0000949,ST0064,P000018,146,30,2026-06-25
INV0000950,ST0064,P000011,392,85,2026-06-30
INV0000951,ST0064,P000020,122,23,2026-06-28
INV0000952,ST0064,P000013,266,28,2026-06-25
INV0000953,ST0064,P000019,341,87,2026-06-09
INV0000954,ST0064,P000015,253,54,2026-07-07
INV0000955,ST0064,P000010,64,23,2026-06-27
INV0000956,ST0064,P000004,196,57,2026-06-28
INV0000957,ST0064,P000008,459,72,2026-06-10
INV0000958,ST0064,P000002,62,20,2026-06-10
INV0000959,ST0064,P000001,459,58,2026-07-04
INV0000960,ST0064,P000006,11,26,2026-06-14
INV0000961,ST0065,P000004,62,52,2026-06-24
INV0000962,ST0065,P000020,124,40,2026-06-19
INV0000963,ST0065,P000018,411,59,2026-06-20
INV0000964,ST0065,P000017,203,65,2026-06-09
INV0000965,ST0065,P000014,340,34,2026-06-25
INV0000966,ST0065,P000001,186,88,2026-06-10
INV0000967,ST0065,P000009,130,42,2026-06-17
INV0000968,ST0065,P000010,475,25,2026-06-27
INV0000969,ST0065,P000005,3,34,2026-07-06
INV0000970,ST0065,P000019,382,45,2026-06-28
INV0000971,ST0065,P000013,17,65,2026-06-13
INV0000972,ST0065,P000007,256,28,2026-06-30
INV0000973,ST0065,P000002,372,83,2026-06-11
INV0000974,ST0065,P000016,429,86,2026-06-12
INV0000975,ST0065,P000006,252,62,2026-06-27
INV0000976,ST0066,P000007,81,52,2026-07-05
INV0000977,ST0066,P000011,80,24,2026-06-27
INV0000978,ST0066,P000002,428,96,2026-06-25
INV0000979,ST0066,P000016,376,32,2026-06-24
INV0000980,ST0066,P000006,256,56,2026-07-03
INV0000981,ST0066,P000020,350,26,2026-06-22
INV0000982,ST0066,P000012,148,31,2026-07-07
INV0000983,ST0066,P000014,242,80,2026-06-11
INV0000984,ST0066,P000015,435,58,2026-06-10
INV0000985,ST0066,P000003,20,29,2026-06-24
INV0000986,ST0066,P000008,2,40,2026-06-21
INV0000987,ST0066,P000019,22,38,2026-07-03
INV0000988,ST0066,P000010,172,47,2026-07-03
INV0000989,ST0066,P000004,493,38,2026-06-23
INV0000990,ST0066,P000018,105,67,2026-06-26
INV0000991,ST0067,P000017,408,60,2026-06-23
INV0000992,ST0067,P000014,196,34,2026-06-23
INV0000993,ST0067,P000015,231,86,2026-06-27
INV0000994,ST0067,P000016,414,20,2026-06-30
INV0000995,ST0067,P000001,12,38,2026-06-15
INV0000996,ST0067,P000020,218,96,2026-06-10
INV0000997,ST0067,P000005,409,36,2026-06-27
INV0000998,ST0067,P000004,336,99,2026-07-07
INV0000999,ST0067,P000012,33,90,2026-06-29
INV0001000,ST0067,P000019,480,55,2026-06-15
INV0001001,ST0067,P000007,38,46,2026-06-12
INV0001002,ST0067,P000003,243,96,2026-06-14
INV0001003,ST0067,P000006,233,41,2026-07-03
INV0001004,ST0067,P000010,451,33,2026-06-08
INV0001005,ST0067,P000018,245,23,2026-06-16
INV0001006,ST0068,P000002,205,27,2026-07-04
INV0001007,ST0068,P000010,181,68,2026-07-04
INV0001008,ST0068,P000007,267,39,2026-06-18
INV0001009,ST0068,P000009,446,26,2026-07-06
INV0001010,ST0068,P000012,446,54,2026-06-15
INV0001011,ST0068,P000020,257,90,2026-06-15
INV0001012,ST0068,P000013,36,96,2026-06-17
INV0001013,ST0068,P000015,60,88,2026-06-14
INV0001014,ST0068,P000008,92,92,2026-06-11
INV0001015,ST0068,P000018,70,22,2026-06-19
INV0001016,ST0068,P000003,327,41,2026-07-03
INV0001017,ST0068,P000011,478,30,2026-06-08
INV0001018,ST0068,P000019,445,79,2026-06-16
INV0001019,ST0068,P000004,49,91,2026-06-23
INV0001020,ST0068,P000005,482,98,2026-06-30
INV0001021,ST0069,P000019,458,62,2026-06-09
INV0001022,ST0069,P000011,326,62,2026-06-30
INV0001023,ST0069,P000009,254,53,2026-06-18
INV0001024,ST0069,P000017,380,74,2026-06-29
INV0001025,ST0069,P000020,401,99,2026-06-09
INV0001026,ST0069,P000014,212,56,2026-06-18
INV0001027,ST0069,P000001,308,38,2026-06-14
