preference_id,customer_id,email_opt_in,sms_opt_in,preferred_language,preferred_channel,last_updated_date
PR000523,C000523,True,True,English,Mobile App,2026-01-27
PR000524,C000524,True,True,Spanish,Mobile App,2025-08-25
PR000525,C000525,True,False,English,None,2025-12-16
PR000526,C000526,True,False,English,Email,2026-04-23
PR000527,C000527,True,True,English,Email,2025-01-17
PR000528,C000528,False,True,English,Email,2024-11-13
PR000529,C000529,False,True,English,Mobile App,2025-06-25
PR000530,C000530,False,True,Spanish,None,2026-03-24
PR000531,C000531,False,False,English,Mobile App,2022-10-06
PR000532,C000532,True,True,English,None,2025-10-30
PR000533,C000533,True,True,Spanish,None,2024-06-21
PR000534,C000534,True,True,English,Email,2025-01-15
PR000535,C000535,True,True,Spanish,Mobile App,2023-08-09
PR000536,C000536,True,True,English,None,2026-07-07
PR000537,C000537,True,False,Spanish,Email,2024-10-26
PR000538,C000538,True,False,Spanish,None,2024-03-20
PR000539,C000539,True,True,Spanish,Email,2026-02-24
PR000540,C000540,True,False,English,None,2026-06-01
PR000541,C000541,True,True,English,None,2026-04-07
PR000542,C000542,True,False,English,Email,2022-03-28
PR000543,C000543,True,True,English,None,2025-12-17
PR000544,C000544,True,False,English,SMS,2023-11-05
PR000545,C000545,True,True,Spanish,None,2026-03-07
PR000546,C000546,True,False,English,Email,2022-07-15
PR000547,C000547,False,True,English,Email,2022-05-20
PR000548,C000548,True,True,Spanish,Email,2025-08-05
PR000549,C000549,True,True,English,SMS,2026-03-16
PR000550,C000550,True,True,Spanish,Mobile App,2026-01-24
PR000551,C000551,False,True,English,SMS,2026-06-18
PR000552,C000552,True,True,English,Mobile App,2025-07-01
PR000553,C000553,True,False,English,None,2026-07-04
PR000554,C000554,True,True,Spanish,SMS,2025-05-22
PR000555,C000555,True,True,English,Email,2024-11-27
PR000556,C000556,True,True,English,Mobile App,2025-01-27
PR000557,C000557,True,True,English,Mobile App,2026-05-20
PR000558,C000558,True,True,English,None,2026-04-19
PR000559,C000559,True,True,English,Email,2024-04-09
PR000560,C000560,True,True,Spanish,Email,2026-02-01
PR000561,C000561,False,True,English,Email,2026-06-11
PR000562,C000562,True,False,Spanish,Mobile App,2023-09-17
PR000563,C000563,True,True,English,Email,2022-04-30
PR000564,C000564,True,False,Spanish,SMS,2023-03-10
PR000565,C000565,False,True,English,None,2026-06-29
PR000566,C000566,True,True,English,Email,2024-10-30
PR000567,C000567,True,True,English,None,2026-06-22
PR000568,C000568,False,True,English,Email,2025-10-01
PR000569,C000569,True,False,English,Mobile App,2025-07-12
PR000570,C000570,True,True,English,Mobile App,2026-07-02
PR000571,C000571,True,True,English,SMS,2025-09-18
PR000572,C000572,True,False,English,None,2026-03-26
PR000573,C000573,True,True,Spanish,Email,2025-01-20
PR000574,C000574,True,True,Spanish,Email,2026-03-25
PR000575,C000575,True,False,English,None,2024-12-14
PR000576,C000576,True,False,Spanish,SMS,2025-08-08
PR000577,C000577,True,True,Spanish,None,2024-09-09
PR000578,C000578,False,True,English,Mobile App,2026-06-16
PR000579,C000579,True,True,English,SMS,2026-05-03
PR000580,C000580,True,True,English,Email,2024-02-08
PR000581,C000581,True,False,Spanish,Mobile App,2025-09-16
PR000582,C000582,False,True,English,None,2024-06-28
PR000583,C000583,True,True,Spanish,Email,2024-08-07
PR000584,C000584,False,True,English,SMS,2022-04-21
PR000585,C000585,False,True,English,None,2025-02-13
PR000586,C000586,False,True,English,None,2023-06-26
PR000587,C000587,True,True,English,Email,2026-04-05
PR000588,C000588,True,True,English,None,2026-06-23
PR000589,C000589,True,True,English,Email,2025-12-02
PR000590,C000590,True,True,English,Mobile App,2025-08-16
PR000591,C000591,True,False,English,Email,2025-02-15
PR000592,C000592,True,False,English,Mobile App,2026-03-04
PR000593,C000593,True,False,English,SMS,2024-08-02
PR000594,C000594,True,False,English,SMS,2024-03-22
PR000595,C000595,True,True,Spanish,None,2025-11-26
PR000596,C000596,True,False,Spanish,Mobile App,2026-02-06
PR000597,C000597,True,False,English,SMS,2025-04-13
PR000598,C000598,True,True,English,SMS,2026-05-25
PR000599,C000599,False,False,English,Email,2026-03-01
PR000600,C000600,True,True,English,SMS,2022-05-10
PR000601,C000601,False,False,English,Email,2025-08-08
PR000602,C000602,False,False,Spanish,SMS,2024-10-15
PR000603,C000603,False,True,English,Email,2025-04-12
PR000604,C000604,False,True,English,SMS,2023-12-03
PR000605,C000605,True,True,English,Email,2025-12-07
PR000606,C000606,False,False,English,SMS,2026-04-25
PR000607,C000607,True,False,English,None,2026-06-20
PR000608,C000608,False,True,English,Mobile App,2025-06-20
PR000609,C000609,True,False,English,Mobile App,2025-11-16
PR000610,C000610,True,True,Spanish,Email,2025-08-23
PR000611,C000611,False,True,English,None,2026-03-26
PR000612,C000612,True,True,English,Mobile App,2026-06-23
PR000613,C000613,True,True,English,None,2023-11-13
PR000614,C000614,False,True,English,None,2026-06-03
PR000615,C000615,True,False,English,None,2026-01-29
PR000616,C000616,False,True,English,Email,2025-07-26
PR000617,C000617,False,False,English,None,2026-06-17
PR000618,C000618,False,False,English,None,2023-09-09
PR000619,C000619,True,True,English,SMS,2026-06-27
PR000620,C000620,True,True,English,SMS,2026-07-03
PR000621,C000621,True,True,English,SMS,2025-06-25
PR000622,C000622,True,False,English,Mobile App,2026-07-03
PR000623,C000623,False,True,English,Mobile App,2025-07-14
PR000624,C000624,True,False,English,Mobile App,2026-03-01
PR000625,C000625,True,False,English,SMS,2026-05-13
PR000626,C000626,False,True,English,None,2024-12-23
PR000627,C000627,True,False,Spanish,None,2026-01-01
PR000628,C000628,False,True,English,Mobile App,2023-01-20
PR000629,C000629,True,False,Spanish,SMS,2024-12-23
PR000630,C000630,True,True,English,Mobile App,2025-10-31
PR000631,C000631,False,True,English,SMS,2023-06-16
PR000632,C000632,False,False,English,Email,2025-09-13
PR000633,C000633,True,True,English,Mobile App,2025-03-07
PR000634,C000634,True,True,English,Email,2023-08-04
PR000635,C000635,False,True,English,Email,2026-03-07
PR000636,C000636,True,True,English,Email,2025-11-01
PR000637,C000637,False,True,English,Mobile App,2023-11-30
PR000638,C000638,True,True,English,SMS,2026-04-07
PR000639,C000639,True,False,Spanish,Mobile App,2026-04-06
PR000640,C000640,True,False,English,SMS,2025-02-07
PR000641,C000641,True,True,English,Mobile App,2025-12-17
PR000642,C000642,True,False,Spanish,Email,2024-06-05
PR000643,C000643,True,False,English,None,2025-02-27
PR000644,C000644,True,True,Spanish,Mobile App,2024-06-05
PR000645,C000645,True,False,English,Email,2025-06-01
PR000646,C000646,True,True,English,None,2026-06-29
PR000647,C000647,False,False,Spanish,Email,2026-03-26
PR000648,C000648,True,True,Spanish,Mobile App,2023-07-07
PR000649,C000649,True,True,Spanish,None,2025-10-10
PR000650,C000650,True,False,English,SMS,2025-10-13
PR000651,C000651,True,False,Spanish,Mobile App,2022-05-10
PR000652,C000652,True,False,English,Email,2025-11-03
PR000653,C000653,True,True,English,Mobile App,2026-02-08
PR000654,C000654,True,True,English,Email,2023-12-24
PR000655,C000655,True,True,English,Email,2026-04-03
PR000656,C000656,True,False,English,Mobile App,2024-10-15
PR000657,C000657,False,True,English,SMS,2025-09-03
PR000658,C000658,False,True,English,Email,2022-07-30
PR000659,C000659,True,True,English,None,2024-04-10
PR000660,C000660,True,False,English,Mobile App,2025-03-30
PR000661,C000661,True,True,English,SMS,2026-02-01
PR000662,C000662,True,True,Spanish,None,2024-08-26
PR000663,C000663,True,True,English,SMS,2025-03-30
PR000664,C000664,True,False,English,None,2024-12-25
PR000665,C000665,True,True,English,Email,2025-06-03
PR000666,C000666,True,False,English,SMS,2024-07-21
PR000667,C000667,True,True,Spanish,Mobile App,2026-01-31
PR000668,C000668,True,True,Spanish,SMS,2025-11-03
PR000669,C000669,True,False,English,Mobile App,2026-03-06
PR000670,C000670,True,False,English,Email,2025-10-23
PR000671,C000671,True,True,English,None,2026-06-03
PR000672,C000672,True,True,English,None,2021-10-16
PR000673,C000673,True,True,English,Email,2026-03-27
PR000674,C000674,True,False,English,SMS,2025-06-05
PR000675,C000675,True,False,English,Email,2024-05-18
PR000676,C000676,True,True,English,None,2021-10-17
PR000677,C000677,True,False,English,Email,2026-02-22
PR000678,C000678,True,True,English,SMS,2026-06-08
PR000679,C000679,True,False,English,SMS,2024-10-27
PR000680,C000680,True,True,English,Email,2026-05-26
PR000681,C000681,False,True,English,Mobile App,2024-08-25
PR000682,C000682,True,True,English,Email,2026-06-07
PR000683,C000683,False,True,Spanish,None,2023-09-19
PR000684,C000684,True,False,English,Email,2022-07-28
PR000685,C000685,True,True,English,Mobile App,2025-09-12
PR000686,C000686,True,True,Spanish,None,2024-04-22
PR000687,C000687,False,True,Spanish,SMS,2023-11-18
PR000688,C000688,True,True,English,Mobile App,2025-10-31
PR000689,C000689,True,True,English,Email,2025-09-21
PR000690,C000690,False,True,English,None,2026-02-12
PR000691,C000691,True,False,Spanish,Mobile App,2024-03-15
PR000692,C000692,False,False,English,Email,2026-05-19
PR000693,C000693,True,True,English,Email,2026-03-31
PR000694,C000694,True,True,Spanish,Mobile App,2025-09-29
PR000695,C000695,True,True,English,None,2026-04-01
PR000696,C000696,True,True,English,None,2025-09-02
PR000697,C000697,False,True,English,None,2022-10-07
PR000698,C000698,True,True,English,SMS,2025-12-26
PR000699,C000699,True,True,English,None,2025-11-16
PR000700,C000700,False,True,English,None,2024-01-12
PR000701,C000701,True,True,English,Mobile App,2023-01-29
PR000702,C000702,True,True,English,SMS,2026-06-05
PR000703,C000703,True,True,English,Email,2025-02-19
PR000704,C000704,True,True,English,SMS,2022-02-19
PR000705,C000705,True,True,English,Mobile App,2025-01-05
PR000706,C000706,True,True,English,SMS,2024-12-09
PR000707,C000707,True,False,English,Email,2026-02-18
PR000708,C000708,True,False,English,Email,2025-12-19
PR000709,C000709,True,True,Spanish,Mobile App,2025-03-08
PR000710,C000710,True,False,English,Email,2025-08-30
PR000711,C000711,True,True,English,Email,2026-03-23
PR000712,C000712,False,True,English,Email,2025-07-16
PR000713,C000713,False,True,English,Email,2026-05-24
PR000714,C000714,True,True,English,None,2023-12-24
PR000715,C000715,True,False,Spanish,Email,2025-10-08
PR000716,C000716,True,True,English,Mobile App,2023-08-22
PR000717,C000717,True,True,English,Email,2026-03-07
PR000718,C000718,True,False,Spanish,Mobile App,2023-08-25
PR000719,C000719,True,True,Spanish,None,2024-01-09
PR000720,C000720,True,True,English,None,2024-04-24
PR000721,C000721,False,True,Spanish,Email,2024-05-15
PR000722,C000722,True,False,Spanish,None,2026-06-03
PR000723,C000723,True,True,English,None,2026-05-26
PR000724,C000724,True,True,English,SMS,2024-04-19
PR000725,C000725,False,False,English,None,2026-04-30
PR000726,C000726,True,True,English,None,2025-04-06
PR000727,C000727,True,True,English,Email,2023-12-04
PR000728,C000728,False,True,English,None,2026-01-13
PR000729,C000729,True,False,Spanish,None,2026-02-28
PR000730,C000730,True,False,English,None,2026-02-01
PR000731,C000731,False,False,English,SMS,2024-08-07
PR000732,C000732,False,True,Spanish,SMS,2023-12-03
PR000733,C000733,True,True,English,Email,2022-01-28
PR000734,C000734,False,True,English,SMS,2025-10-24
PR000735,C000735,False,True,English,None,2026-02-28
PR000736,C000736,True,True,English,SMS,2026-03-25
PR000737,C000737,True,True,English,Mobile App,2026-04-02
PR000738,C000738,True,True,English,SMS,2026-04-19
PR000739,C000739,True,True,English,Mobile App,2026-07-03
PR000740,C000740,False,True,English,Mobile App,2025-09-24
PR000741,C000741,True,True,English,Mobile App,2024-08-08
PR000742,C000742,True,False,English,SMS,2026-06-18
PR000743,C000743,True,True,English,None,2024-11-26
PR000744,C000744,False,True,English,None,2024-11-04
PR000745,C000745,False,False,English,Email,2025-11-22
PR000746,C000746,False,False,English,Mobile App,2023-12-24
PR000747,C000747,True,False,Spanish,Mobile App,2025-03-09
PR000748,C000748,True,True,English,Email,2026-05-20
PR000749,C000749,True,False,English,None,2026-01-28
PR000750,C000750,True,True,English,Email,2025-11-17
PR000751,C000751,True,True,Spanish,SMS,2024-08-18
PR000752,C000752,True,False,English,None,2025-08-03
PR000753,C000753,True,True,English,None,2025-04-02
PR000754,C000754,True,False,English,None,2026-06-07
PR000755,C000755,True,True,English,SMS,2024-03-07
PR000756,C000756,False,False,English,None,2026-03-12
PR000757,C000757,True,True,English,Mobile App,2025-07-20
PR000758,C000758,True,True,English,None,2025-10-27
PR000759,C000759,True,True,Spanish,SMS,2024-01-16
PR000760,C000760,True,False,Spanish,Email,2024-11-05
PR000761,C000761,False,True,English,SMS,2023-07-10
PR000762,C000762,False,True,English,Email,2024-08-29
PR000763,C000763,True,True,English,Email,2024-01-15
PR000764,C000764,True,True,English,Mobile App,2025-11-11
PR000765,C000765,True,True,English,Mobile App,2026-02-16
PR000766,C000766,False,True,English,None,2025-12-10
PR000767,C000767,False,False,English,SMS,2024-02-22
PR000768,C000768,True,False,English,None,2026-05-27
PR000769,C000769,True,False,Spanish,SMS,2024-12-21
PR000770,C000770,False,True,English,SMS,2025-09-03
PR000771,C000771,True,True,English,Email,2023-11-19
PR000772,C000772,True,False,Spanish,Mobile App,2024-12-23
PR000773,C000773,False,True,English,SMS,2023-09-08
PR000774,C000774,True,False,Spanish,None,2026-07-01
PR000775,C000775,True,False,English,Mobile App,2024-12-13
PR000776,C000776,True,True,English,Mobile App,2025-10-10
PR000777,C000777,True,False,English,Mobile App,2024-08-13
PR000778,C000778,True,True,English,None,2024-10-27
PR000779,C000779,True,False,English,None,2022-03-29
PR000780,C000780,True,True,Spanish,Mobile App,2026-05-16
PR000781,C000781,True,True,English,Mobile App,2025-09-08
PR000782,C000782,True,True,Spanish,Mobile App,2026-03-11
PR000783,C000783,True,True,English,Mobile App,2026-03-10
PR000784,C000784,True,True,English,Email,2023-06-12
PR000785,C000785,True,False,English,Email,2023-09-26
PR000786,C000786,True,True,English,None,2026-01-05
PR000787,C000787,True,True,English,Email,2026-02-20
PR000788,C000788,True,True,English,None,2024-01-25
PR000789,C000789,True,True,English,Mobile App,2025-09-10
PR000790,C000790,True,True,Spanish,Mobile App,2026-06-26
PR000791,C000791,True,True,Spanish,None,2026-05-25
PR000792,C000792,False,False,English,None,2024-02-05
PR000793,C000793,True,True,Spanish,None,2025-01-09
PR000794,C000794,True,False,English,Mobile App,2025-06-16
PR000795,C000795,False,True,English,SMS,2024-07-30
PR000796,C000796,True,True,English,Email,2026-05-26
PR000797,C000797,False,True,Spanish,Mobile App,2026-02-28
PR000798,C000798,True,True,Spanish,Mobile App,2025-03-27
PR000799,C000799,True,True,English,SMS,2024-11-28
PR000800,C000800,True,False,Spanish,SMS,2025-08-17
PR000801,C000801,True,True,Spanish,None,2024-08-06
PR000802,C000802,True,True,English,Email,2025-09-01
PR000803,C000803,True,True,English,None,2025-03-20
PR000804,C000804,False,False,English,None,2026-01-21
PR000805,C000805,True,True,English,Email,2024-04-01
PR000806,C000806,True,True,English,SMS,2025-08-11
PR000807,C000807,False,False,English,None,2023-07-21
PR000808,C000808,True,True,English,None,2026-03-13
PR000809,C000809,False,True,Spanish,Mobile App,2026-05-19
PR000810,C000810,True,True,Spanish,SMS,2025-09-11
PR000811,C000811,False,True,Spanish,SMS,2025-07-26
PR000812,C000812,True,True,English,SMS,2024-11-19
PR000813,C000813,True,True,English,SMS,2024-02-03
PR000814,C000814,False,True,English,None,2026-06-20
PR000815,C000815,False,True,English,Email,2026-01-10
PR000816,C000816,True,True,English,Mobile App,2023-02-02
PR000817,C000817,True,True,English,None,2024-02-20
PR000818,C000818,False,True,Spanish,SMS,2025-01-15
PR000819,C000819,True,True,Spanish,Mobile App,2025-07-03
PR000820,C000820,True,False,Spanish,SMS,2024-04-15
PR000821,C000821,True,True,English,Email,2024-09-04
PR000822,C000822,True,True,English,SMS,2025-06-10
PR000823,C000823,True,True,Spanish,SMS,2025-05-09
PR000824,C000824,True,True,Spanish,SMS,2025-08-19
PR000825,C000825,True,False,English,None,2026-04-26
PR000826,C000826,True,True,Spanish,SMS,2025-09-10
PR000827,C000827,True,True,Spanish,Mobile App,2024-02-15
PR000828,C000828,False,True,English,Mobile App,2026-03-19
PR000829,C000829,False,True,English,Mobile App,2023-01-16
PR000830,C000830,False,True,English,SMS,2023-11-11
PR000831,C000831,True,True,English,SMS,2026-03-13
PR000832,C000832,True,True,English,None,2025-08-12
PR000833,C000833,False,True,English,Email,2025-11-29
PR000834,C000834,False,True,English,Email,2023-06-12
PR000835,C000835,True,False,Spanish,SMS,2022-12-31
PR000836,C000836,True,True,English,None,2025-07-27
PR000837,C000837,True,True,English,None,2026-05-12
PR000838,C000838,True,True,English,Email,2026-06-24
PR000839,C000839,True,True,English,None,2025-04-27
PR000840,C000840,True,False,English,None,2025-12-25
PR000841,C000841,True,True,English,Email,2026-04-07
PR000842,C000842,True,True,English,Mobile App,2021-09-30
PR000843,C000843,True,False,English,Mobile App,2023-09-05
PR000844,C000844,False,True,English,Email,2026-03-25
PR000845,C000845,True,False,Spanish,SMS,2024-02-29
