transaction_id,customer_id,store_id,transaction_date,payment_method,transaction_total
T0000449,C003054,ST0063,2025-08-01,Credit Card,210.53
T0000450,C006856,ST0113,2025-02-05,Debit Card,213.71
T0000451,C000311,ST0110,2025-04-26,Debit Card,192.48
T0000452,C001136,ST0011,2026-05-20,Cash,62.07
T0000453,C005606,ST0222,2026-05-18,Cash,85.54
T0000454,C006041,ST0054,2025-11-20,Mobile Payment,119.74
T0000455,C008627,ST0273,2025-08-21,Credit Card,82.33
T0000456,C007193,ST0039,2025-01-30,Mobile Payment,83.43
T0000457,C009674,ST0351,2026-07-07,Cash,80.53
T0000458,C005698,ST0251,2025-12-14,Cash,115.84
T0000459,C005197,ST0147,2024-12-15,Credit Card,164.32
T0000460,C006953,ST0239,2024-11-25,Credit Card,205.18
T0000461,C003178,ST0118,2025-07-24,Credit Card,176.47
T0000462,C002737,ST0159,2025-03-25,Credit Card,123.01
T0000463,C003336,ST0263,2025-06-26,Cash,144.87
T0000464,C006508,ST0059,2025-08-11,Debit Card,246.93
T0000465,C000182,ST0335,2024-12-06,Credit Card,159.54
T0000466,C003250,ST0158,2025-07-29,Debit Card,83.33
T0000467,C006168,ST0191,2026-06-04,Mobile Payment,221.06
T0000468,C007132,ST0311,2025-04-24,Debit Card,169.08
T0000469,C000975,ST0200,2026-01-23,Mobile Payment,172.01
T0000470,C007392,ST0141,2026-03-01,Mobile Payment,52.35
T0000471,C001253,ST0318,2025-01-18,Cash,120.86
T0000472,C000237,ST0244,2026-06-15,Cash,196.88
T0000473,C002962,ST0108,2025-10-18,Cash,169.19
T0000474,C004474,ST0221,2024-09-02,Credit Card,188.99
T0000475,C008584,ST0306,2026-01-10,Cash,44.84
T0000476,C001258,ST0158,2026-04-09,Credit Card,237.6
T0000477,C003551,ST0128,2024-08-25,Debit Card,15.87
T0000478,C002593,ST0290,2025-07-12,Credit Card,222.1
T0000479,C006627,ST0212,2025-02-19,Credit Card,92.67
T0000480,C007333,ST0350,2025-03-29,Debit Card,39.1
T0000481,C007338,ST0083,2025-04-21,Credit Card,249.99
T0000482,C008596,ST0072,2025-04-22,Debit Card,139.99
T0000483,C005648,ST0227,2025-12-30,Credit Card,33.55
T0000484,C001210,ST0158,2025-07-03,Credit Card,182.19
T0000485,C003519,ST0107,2025-02-11,Mobile Payment,69.38
T0000486,C009281,ST0281,2025-01-05,Cash,31.02
T0000487,C008448,ST0240,2026-07-04,Mobile Payment,220.85
T0000488,C002427,ST0172,2024-07-12,Mobile Payment,181.5
T0000489,C000430,ST0028,2026-05-02,Debit Card,5.61
T0000490,C005084,ST0094,2025-02-10,Debit Card,69.87
T0000491,C002826,ST0218,2024-07-28,Credit Card,225.09
T0000492,C002984,ST0294,2026-06-29,Debit Card,180.48
T0000493,C000981,ST0320,2026-02-18,Cash,100.43
T0000494,C001550,ST0303,2025-10-11,Debit Card,16.05
T0000495,C006578,ST0178,2025-01-04,Debit Card,39.15
T0000496,C002632,ST0326,2024-12-15,Mobile Payment,175.03
T0000497,C002644,ST0311,2026-05-20,Debit Card,192.1
T0000498,C008791,ST0150,2025-03-08,Mobile Payment,12.26
T0000499,C005102,ST0224,2025-06-04,Cash,213.56
T0000500,C001145,ST0318,2026-05-16,Credit Card,152.24
T0000501,C007578,ST0098,2026-02-24,Mobile Payment,168.82
T0000502,C009044,ST0182,2025-02-23,Debit Card,35.82
T0000503,C005083,ST0333,2025-12-23,Credit Card,93.57
T0000504,C001827,ST0150,2024-12-06,Debit Card,161.56
T0000505,C004018,ST0331,2025-12-01,Debit Card,90.27
T0000506,C004121,ST0351,2024-11-27,Debit Card,86.84
T0000507,C002885,ST0321,2026-03-04,Debit Card,237.64
T0000508,C004749,ST0202,2025-07-02,Debit Card,184.97
T0000509,C001934,ST0323,2025-09-01,Cash,204.34
T0000510,C001866,ST0139,2025-01-13,Debit Card,105.56
T0000511,C002662,ST0198,2025-06-28,Debit Card,83.88
T0000512,C002470,ST0290,2025-01-28,Mobile Payment,146.24
T0000513,C008698,ST0023,2025-11-11,Cash,25.82
T0000514,C009252,ST0209,2025-03-02,Debit Card,130.05
T0000515,C003994,ST0143,2025-11-23,Mobile Payment,126.65
T0000516,C006986,ST0082,2026-06-30,Mobile Payment,109.68
T0000517,C008612,ST0163,2024-09-16,Credit Card,26.8
T0000518,C007670,ST0214,2024-09-02,Mobile Payment,7.61
T0000519,C001061,ST0093,2024-10-05,Mobile Payment,178.32
T0000520,C004687,ST0245,2024-09-26,Mobile Payment,242.49
T0000521,C002002,ST0316,2024-08-16,Credit Card,159.25
T0000522,C007878,ST0350,2024-12-28,Mobile Payment,130.37
T0000523,C005171,ST0025,2025-06-26,Mobile Payment,130.69
T0000524,C003871,ST0094,2025-05-22,Credit Card,139.29
T0000525,C004148,ST0218,2025-09-25,Mobile Payment,229.84
T0000526,C004414,ST0083,2025-05-10,Debit Card,168.33
T0000527,C000094,ST0277,2026-04-21,Debit Card,217.51
T0000528,C003082,ST0218,2025-05-10,Mobile Payment,72.8
T0000529,C009821,ST0342,2025-09-10,Cash,88.89
T0000530,C003695,ST0149,2025-07-01,Credit Card,182.9
T0000531,C004702,ST0167,2025-11-05,Debit Card,141.05
T0000532,C005345,ST0047,2024-09-05,Credit Card,220.03
T0000533,C002205,ST0062,2024-07-18,Mobile Payment,158.08
T0000534,C008245,ST0259,2024-08-26,Credit Card,200.35
T0000535,C000106,ST0202,2026-05-08,Debit Card,114.33
T0000536,C000227,ST0115,2024-07-28,Credit Card,134.33
T0000537,C006070,ST0174,2025-07-07,Debit Card,66.72
T0000538,C003670,ST0314,2026-01-09,Mobile Payment,141.66
T0000539,C007241,ST0039,2025-04-28,Cash,168.21
T0000540,C001776,ST0211,2025-03-25,Credit Card,86.2
T0000541,C004450,ST0135,2026-05-07,Mobile Payment,162.02
T0000542,C005031,ST0042,2025-12-14,Credit Card,6.79
T0000543,C007419,ST0039,2024-07-25,Cash,52.85
T0000544,C002000,ST0031,2025-10-02,Cash,147.43
T0000545,C007633,ST0182,2024-07-17,Cash,195.25
T0000546,C000184,ST0311,2024-07-19,Cash,45.9
T0000547,C009013,ST0123,2025-07-24,Credit Card,163.72
T0000548,C004295,ST0197,2026-06-06,Cash,27.76
T0000549,C005194,ST0340,2026-02-03,Mobile Payment,158.76
T0000550,C007568,ST0168,2025-01-14,Mobile Payment,181.34
T0000551,C002011,ST0224,2025-03-05,Credit Card,178.27
T0000552,C000685,ST0246,2024-11-01,Credit Card,79.86
T0000553,C000602,ST0232,2024-11-16,Debit Card,82.38
T0000554,C006768,ST0260,2026-02-24,Cash,25.87
T0000555,C006229,ST0184,2024-10-03,Debit Card,27.69
T0000556,C003663,ST0046,2025-04-17,Debit Card,41.31
T0000557,C005684,ST0151,2025-11-11,Debit Card,144.81
T0000558,C003848,ST0199,2026-06-08,Cash,193.21
T0000559,C006186,ST0018,2024-08-04,Mobile Payment,248.76
T0000560,C006112,ST0185,2024-08-16,Debit Card,225.06
T0000561,C006570,ST0058,2026-04-19,Debit Card,142.25
T0000562,C001748,ST0025,2024-07-09,Mobile Payment,143.91
T0000563,C005013,ST0050,2025-08-14,Credit Card,156.67
T0000564,C006477,ST0025,2025-01-06,Debit Card,63.53
T0000565,C002759,ST0120,2026-04-12,Cash,11.8
T0000566,C007818,ST0229,2026-07-07,Debit Card,13.86
T0000567,C001935,ST0118,2024-09-21,Mobile Payment,188.71
T0000568,C000094,ST0319,2025-08-18,Debit Card,58.88
T0000569,C001736,ST0131,2026-06-09,Cash,32.63
T0000570,C004228,ST0320,2024-10-31,Mobile Payment,66.3
T0000571,C004325,ST0202,2025-09-11,Mobile Payment,60.34
T0000572,C002390,ST0216,2025-07-15,Credit Card,99.46
T0000573,C008479,ST0142,2026-02-13,Credit Card,61.62
T0000574,C005240,ST0089,2025-10-04,Credit Card,102.89
T0000575,C006689,ST0329,2025-07-04,Mobile Payment,178.78
T0000576,C008426,ST0183,2025-10-03,Mobile Payment,166.33
T0000577,C000701,ST0154,2025-08-20,Credit Card,155.32
T0000578,C001122,ST0141,2025-07-16,Credit Card,172.67
T0000579,C004522,ST0002,2026-03-27,Cash,25.47
T0000580,C004627,ST0290,2024-09-01,Mobile Payment,124.59
T0000581,C002408,ST0076,2025-05-12,Debit Card,84.22
T0000582,C008550,ST0027,2024-12-18,Mobile Payment,157.94
T0000583,C002006,ST0099,2026-06-27,Cash,49.61
T0000584,C002515,ST0209,2025-04-23,Credit Card,74.81
T0000585,C008286,ST0339,2025-03-06,Cash,140.62
T0000586,C009236,ST0050,2025-03-07,Cash,221.3
T0000587,C005852,ST0064,2025-08-24,Debit Card,166.05
T0000588,C002452,ST0276,2026-06-29,Mobile Payment,95.78
T0000589,C008003,ST0134,2024-11-19,Debit Card,216.14
T0000590,C007846,ST0077,2026-03-03,Debit Card,172.31
T0000591,C004365,ST0207,2025-10-17,Mobile Payment,243.94
T0000592,C009536,ST0075,2025-06-30,Debit Card,129.48
T0000593,C004716,ST0283,2026-03-30,Debit Card,168.22
T0000594,C001644,ST0341,2025-04-18,Credit Card,116.25
T0000595,C005696,ST0100,2026-04-08,Cash,220.15
T0000596,C003428,ST0033,2025-03-16,Credit Card,95.32
T0000597,C006516,ST0225,2025-09-13,Debit Card,137.16
T0000598,C008212,ST0252,2025-04-27,Cash,111.0
T0000599,C006827,ST0332,2025-08-16,Mobile Payment,127.01
T0000600,C001247,ST0159,2026-06-09,Credit Card,89.72
T0000601,C005209,ST0300,2025-12-05,Credit Card,81.84
T0000602,C005160,ST0299,2025-11-28,Credit Card,40.68
T0000603,C005613,ST0313,2026-04-22,Debit Card,228.05
T0000604,C008157,ST0105,2024-10-18,Debit Card,150.51
T0000605,C006325,ST0049,2026-01-17,Cash,171.49
T0000606,C001795,ST0235,2024-08-21,Mobile Payment,88.72
T0000607,C001852,ST0247,2024-11-21,Mobile Payment,19.4
T0000608,C004675,ST0338,2025-09-02,Mobile Payment,71.56
T0000609,C009433,ST0084,2025-06-29,Cash,87.51
T0000610,C003926,ST0258,2025-12-30,Cash,22.06
T0000611,C006842,ST0022,2026-01-05,Debit Card,248.05
T0000612,C008673,ST0040,2025-01-10,Mobile Payment,32.75
T0000613,C005510,ST0167,2026-02-11,Mobile Payment,164.93
T0000614,C003977,ST0219,2026-03-02,Mobile Payment,56.92
T0000615,C002961,ST0208,2026-04-15,Cash,234.73
T0000616,C008142,ST0034,2025-03-19,Debit Card,245.05
T0000617,C000299,ST0339,2026-04-05,Credit Card,237.23
T0000618,C005314,ST0197,2025-06-24,Cash,172.08
T0000619,C007679,ST0230,2024-08-25,Cash,119.75
T0000620,C007296,ST0100,2025-06-23,Credit Card,167.09
T0000621,C000635,ST0005,2026-06-08,Cash,35.59
T0000622,C007813,ST0017,2026-04-06,Debit Card,196.68
T0000623,C004494,ST0026,2026-03-19,Mobile Payment,192.59
T0000624,C008097,ST0018,2024-10-08,Mobile Payment,171.1
T0000625,C002573,ST0333,2025-01-05,Mobile Payment,81.96
T0000626,C001062,ST0151,2026-01-19,Credit Card,125.58
T0000627,C004062,ST0329,2026-03-22,Credit Card,67.93
T0000628,C008916,ST0226,2026-03-10,Cash,90.78
T0000629,C003193,ST0227,2026-01-24,Cash,95.83
T0000630,C000316,ST0164,2025-09-12,Mobile Payment,222.39
T0000631,C004594,ST0101,2026-03-24,Debit Card,245.82
T0000632,C006414,ST0281,2026-01-11,Cash,106.59
T0000633,C002537,ST0279,2025-02-08,Credit Card,25.35
T0000634,C006026,ST0312,2026-05-23,Debit Card,91.99
T0000635,C004386,ST0193,2025-01-21,Debit Card,61.22
T0000636,C004146,ST0155,2026-02-05,Cash,216.41
T0000637,C000065,ST0024,2025-05-18,Debit Card,150.21
T0000638,C000100,ST0174,2026-02-08,Mobile Payment,19.23
T0000639,C000444,ST0093,2024-11-20,Credit Card,217.79
T0000640,C003375,ST0235,2026-04-22,Cash,59.57
T0000641,C009298,ST0007,2026-06-26,Cash,130.85
T0000642,C009089,ST0286,2024-07-29,Debit Card,18.63
T0000643,C004210,ST0237,2025-12-06,Mobile Payment,64.04
T0000644,C003712,ST0083,2026-01-09,Debit Card,217.5
T0000645,C001704,ST0300,2025-03-31,Credit Card,162.02
T0000646,C001966,ST0146,2024-10-08,Debit Card,28.51
T0000647,C007219,ST0247,2025-07-12,Cash,33.25
T0000648,C003267,ST0273,2026-01-02,Cash,141.89
T0000649,C001467,ST0173,2025-08-26,Mobile Payment,118.33
T0000650,C000113,ST0051,2025-04-18,Credit Card,141.78
T0000651,C004976,ST0113,2026-01-02,Credit Card,98.28
T0000652,C009240,ST0243,2025-07-14,Cash,222.55
T0000653,C001728,ST0301,2026-01-20,Debit Card,145.54
T0000654,C000644,ST0144,2026-07-04,Mobile Payment,12.27
T0000655,C008934,ST0266,2025-04-11,Debit Card,58.64
T0000656,C003399,ST0232,2024-09-15,Debit Card,120.95
T0000657,C009199,ST0187,2025-04-11,Cash,162.68
T0000658,C009368,ST0034,2026-01-15,Mobile Payment,236.39
T0000659,C006306,ST0027,2025-07-21,Cash,94.57
T0000660,C004772,ST0296,2026-06-25,Mobile Payment,69.73
T0000661,C001658,ST0327,2025-05-29,Cash,194.83
T0000662,C002992,ST0228,2025-07-05,Mobile Payment,47.16
T0000663,C000657,ST0130,2025-03-12,Cash,191.03
T0000664,C006831,ST0065,2025-02-01,Cash,92.33
T0000665,C006781,ST0066,2025-05-01,Mobile Payment,40.82
T0000666,C008546,ST0122,2025-06-06,Credit Card,99.25
T0000667,C005937,ST0213,2024-08-26,Debit Card,82.84
T0000668,C008538,ST0025,2024-09-05,Credit Card,156.11
T0000669,C006549,ST0236,2025-09-14,Mobile Payment,192.46
T0000670,C002886,ST0088,2024-10-31,Debit Card,36.57
T0000671,C004873,ST0273,2026-02-16,Credit Card,191.28
T0000672,C000374,ST0256,2025-05-20,Credit Card,136.64
T0000673,C004486,ST0127,2025-08-21,Credit Card,194.23
T0000674,C004474,ST0025,2025-06-14,Mobile Payment,202.09
T0000675,C000706,ST0254,2026-01-25,Cash,66.02
T0000676,C005275,ST0071,2025-10-22,Mobile Payment,192.8
T0000677,C009797,ST0291,2024-11-20,Debit Card,205.95
T0000678,C001413,ST0142,2025-10-27,Cash,13.09
T0000679,C009168,ST0019,2025-01-04,Cash,80.96
T0000680,C000189,ST0001,2025-02-28,Cash,146.55
T0000681,C001273,ST0161,2025-09-16,Mobile Payment,236.29
T0000682,C002250,ST0337,2024-10-15,Mobile Payment,138.96
T0000683,C007950,ST0144,2025-04-18,Mobile Payment,88.54
T0000684,C009958,ST0074,2025-10-05,Cash,135.49
T0000685,C000432,ST0199,2026-03-09,Cash,163.24
T0000686,C008192,ST0050,2024-11-20,Credit Card,227.72
T0000687,C001642,ST0063,2026-04-25,Cash,129.83
T0000688,C006996,ST0258,2025-01-22,Cash,238.9
T0000689,C005246,ST0155,2025-02-18,Mobile Payment,111.45
T0000690,C009310,ST0268,2025-02-17,Credit Card,162.07
T0000691,C001858,ST0253,2024-09-26,Cash,90.73
T0000692,C006046,ST0105,2025-01-06,Credit Card,169.48
T0000693,C009797,ST0275,2025-01-07,Cash,113.69
T0000694,C000108,ST0323,2025-01-12,Credit Card,33.0
T0000695,C003109,ST0266,2025-05-21,Debit Card,68.86
T0000696,C003977,ST0022,2025-06-13,Mobile Payment,132.78
T0000697,C009021,ST0174,2026-02-03,Cash,148.74
T0000698,C003455,ST0228,2025-11-07,Debit Card,81.81
T0000699,C008942,ST0035,2024-11-22,Credit Card,86.97
T0000700,C002645,ST0087,2026-06-03,Credit Card,25.07
T0000701,C007928,ST0085,2025-12-01,Cash,13.11
T0000702,C005377,ST0161,2026-04-06,Cash,107.26
T0000703,C002469,ST0004,2026-05-17,Mobile Payment,100.84
T0000704,C001603,ST0073,2025-10-03,Debit Card,38.35
T0000705,C008830,ST0149,2025-05-27,Cash,201.56
T0000706,C004004,ST0243,2026-01-28,Credit Card,246.23
T0000707,C004227,ST0346,2026-02-21,Credit Card,212.02
T0000708,C003681,ST0309,2025-10-21,Mobile Payment,57.08
T0000709,C002115,ST0023,2024-11-15,Mobile Payment,100.78
T0000710,C009089,ST0073,2025-09-20,Cash,102.22
T0000711,C001547,ST0309,2026-05-10,Debit Card,75.9
T0000712,C000091,ST0064,2025-12-14,Credit Card,13.7
T0000713,C001749,ST0275,2024-07-10,Cash,126.94
T0000714,C001700,ST0260,2026-01-15,Credit Card,86.37
T0000715,C005747,ST0029,2025-09-10,Debit Card,67.87
T0000716,C007592,ST0069,2024-07-10,Mobile Payment,239.73
T0000717,C007340,ST0131,2024-08-26,Mobile Payment,5.54
T0000718,C004846,ST0175,2025-04-28,Mobile Payment,157.85
T0000719,C003771,ST0197,2025-08-15,Credit Card,169.4
T0000720,C007993,ST0076,2026-03-30,Cash,176.57
T0000721,C009132,ST0189,2025-02-16,Cash,245.26
T0000722,C005936,ST0343,2024-12-20,Mobile Payment,166.5
T0000723,C004102,ST0083,2024-11-21,Debit Card,29.87
T0000724,C002234,ST0016,2026-01-01,Cash,231.22
T0000725,C009434,ST0245,2026-02-28,Mobile Payment,110.73
T0000726,C007400,ST0290,2026-04-10,Debit Card,51.46
T0000727,C006114,ST0235,2024-10-27,Mobile Payment,216.54
T0000728,C005769,ST0201,2024-09-01,Credit Card,188.23
T0000729,C008662,ST0313,2026-06-03,Cash,149.11
T0000730,C000604,ST0264,2024-08-24,Credit Card,210.15
T0000731,C005230,ST0277,2026-06-27,Debit Card,75.83
T0000732,C002086,ST0273,2025-01-31,Debit Card,191.71
T0000733,C000622,ST0347,2025-08-14,Debit Card,67.7
T0000734,C002016,ST0232,2025-12-06,Debit Card,239.91
T0000735,C001144,ST0194,2026-03-25,Cash,11.74
T0000736,C004392,ST0296,2025-07-29,Credit Card,18.63
T0000737,C002512,ST0116,2026-03-04,Mobile Payment,153.76
T0000738,C003196,ST0171,2026-03-22,Cash,135.98
T0000739,C009537,ST0252,2025-04-12,Credit Card,48.79
T0000740,C004760,ST0262,2024-12-28,Cash,38.18
T0000741,C005193,ST0166,2026-02-18,Debit Card,146.23
T0000742,C001594,ST0024,2025-09-27,Cash,223.94
T0000743,C009493,ST0130,2024-12-20,Cash,14.6
T0000744,C009062,ST0167,2025-07-03,Credit Card,226.83
T0000745,C004860,ST0307,2025-12-07,Debit Card,132.91
T0000746,C008911,ST0154,2024-12-23,Debit Card,232.6
T0000747,C002140,ST0255,2025-11-09,Credit Card,163.09
T0000748,C001000,ST0099,2024-08-17,Credit Card,174.95
T0000749,C008241,ST0173,2025-12-27,Mobile Payment,244.08
T0000750,C002178,ST0238,2024-07-21,Debit Card,172.54
T0000751,C008564,ST0241,2025-10-15,Cash,96.18
T0000752,C000818,ST0120,2025-08-09,Cash,148.41
T0000753,C007698,ST0342,2026-01-29,Credit Card,65.67
T0000754,C001082,ST0051,2026-06-27,Debit Card,68.12
T0000755,C006053,ST0182,2024-08-17,Credit Card,33.66
T0000756,C000181,ST0268,2026-06-05,Cash,138.56
T0000757,C005392,ST0275,2026-01-30,Mobile Payment,84.25
T0000758,C007218,ST0099,2025-02-16,Mobile Payment,10.79
T0000759,C003791,ST0009,2025-01-17,Cash,11.91
T0000760,C001318,ST0047,2026-03-09,Mobile Payment,91.0
T0000761,C005433,ST0322,2025-06-24,Debit Card,100.54
T0000762,C002791,ST0205,2026-01-22,Cash,167.88
T0000763,C001595,ST0053,2025-10-01,Credit Card,206.07
T0000764,C008831,ST0218,2025-07-17,Credit Card,182.55
T0000765,C009104,ST0030,2026-06-28,Credit Card,205.47
T0000766,C006510,ST0073,2024-08-07,Debit Card,104.03
T0000767,C001881,ST0277,2024-09-09,Debit Card,64.36
T0000768,C005124,ST0331,2025-02-09,Cash,62.42
T0000769,C003465,ST0159,2026-06-22,Credit Card,27.83
T0000770,C002497,ST0285,2025-05-19,Debit Card,42.78
T0000771,C009846,ST0022,2025-11-09,Cash,132.9
T0000772,C000179,ST0035,2026-06-07,Cash,214.54
T0000773,C008448,ST0323,2025-10-16,Mobile Payment,207.34
T0000774,C004308,ST0044,2026-05-01,Mobile Payment,104.11
T0000775,C002928,ST0208,2024-10-09,Mobile Payment,47.81
T0000776,C005720,ST0148,2025-01-08,Debit Card,129.22
T0000777,C009113,ST0220,2024-12-10,Debit Card,141.4
T0000778,C005217,ST0173,2025-02-06,Cash,211.58
T0000779,C000930,ST0114,2025-02-18,Mobile Payment,70.68
T0000780,C001140,ST0021,2026-02-26,Credit Card,220.48
T0000781,C004404,ST0019,2026-05-25,Debit Card,204.51
T0000782,C003177,ST0254,2026-03-05,Mobile Payment,159.43
T0000783,C002279,ST0275,2025-12-24,Debit Card,156.43
T0000784,C006869,ST0316,2024-08-03,Cash,9.35
T0000785,C008412,ST0045,2025-12-14,Credit Card,157.82
T0000786,C006235,ST0316,2025-07-15,Debit Card,196.8
T0000787,C002448,ST0279,2025-06-25,Credit Card,56.76
T0000788,C007177,ST0001,2024-08-31,Cash,161.03
T0000789,C007063,ST0196,2024-12-04,Credit Card,87.0
T0000790,C006565,ST0222,2026-02-25,Cash,125.52
T0000791,C002800,ST0200,2026-01-25,Debit Card,122.81
T0000792,C003659,ST0255,2025-06-07,Cash,242.65
T0000793,C001627,ST0071,2025-07-24,Debit Card,79.82
T0000794,C001686,ST0111,2026-01-18,Cash,50.96
T0000795,C001605,ST0102,2024-11-16,Credit Card,67.82
T0000796,C003231,ST0090,2025-01-22,Debit Card,150.96
T0000797,C001321,ST0251,2025-03-29,Credit Card,16.96
T0000798,C007362,ST0036,2025-05-01,Credit Card,144.28
T0000799,C009627,ST0060,2024-12-02,Debit Card,226.08
T0000800,C002059,ST0003,2025-08-15,Debit Card,48.47
T0000801,C001294,ST0337,2024-08-21,Cash,190.61
T0000802,C002593,ST0214,2024-07-19,Cash,238.08
T0000803,C002557,ST0296,2026-01-20,Mobile Payment,96.88
T0000804,C006852,ST0044,2025-10-29,Debit Card,97.86
T0000805,C007918,ST0120,2025-10-07,Credit Card,85.17
T0000806,C007043,ST0013,2025-06-12,Mobile Payment,102.36
T0000807,C001489,ST0121,2025-10-26,Debit Card,5.12
T0000808,C004185,ST0171,2025-07-04,Cash,29.54
T0000809,C000573,ST0331,2025-08-08,Cash,160.05
T0000810,C004525,ST0246,2025-07-06,Credit Card,241.25
T0000811,C003287,ST0325,2026-06-03,Credit Card,180.82
T0000812,C009949,ST0238,2024-07-15,Cash,180.19
T0000813,C002986,ST0114,2024-11-30,Credit Card,120.96
T0000814,C008323,ST0192,2025-03-23,Cash,136.27
T0000815,C002914,ST0183,2026-05-13,Debit Card,157.91
T0000816,C005680,ST0287,2024-11-11,Mobile Payment,37.9
T0000817,C004370,ST0134,2025-09-01,Mobile Payment,84.73
T0000818,C000763,ST0103,2025-05-02,Debit Card,212.73
T0000819,C006125,ST0297,2024-08-17,Cash,129.89
T0000820,C004399,ST0352,2024-10-20,Mobile Payment,25.99
T0000821,C005864,ST0295,2025-04-23,Mobile Payment,72.52
T0000822,C003016,ST0029,2024-09-05,Mobile Payment,72.59
T0000823,C004130,ST0188,2025-11-07,Credit Card,225.16
T0000824,C004164,ST0334,2025-10-03,Debit Card,83.43
T0000825,C003374,ST0323,2025-04-30,Credit Card,31.95
T0000826,C008602,ST0027,2024-10-06,Credit Card,238.18
T0000827,C001468,ST0302,2026-06-21,Cash,157.28
T0000828,C008506,ST0110,2025-07-25,Cash,31.36
T0000829,C005134,ST0322,2024-09-08,Mobile Payment,21.89
T0000830,C006603,ST0263,2026-01-02,Debit Card,109.18
T0000831,C003320,ST0183,2025-08-27,Mobile Payment,94.75
T0000832,C000965,ST0166,2024-08-20,Credit Card,170.32
T0000833,C008849,ST0247,2025-04-25,Credit Card,135.92
T0000834,C004680,ST0075,2024-11-29,Mobile Payment,169.1
T0000835,C002705,ST0223,2025-01-08,Debit Card,218.42
T0000836,C004328,ST0221,2026-02-21,Cash,36.96
T0000837,C006085,ST0255,2025-08-17,Debit Card,18.49
T0000838,C008331,ST0008,2025-05-26,Cash,140.85
T0000839,C006653,ST0176,2025-11-19,Debit Card,136.17
T0000840,C009067,ST0267,2026-04-14,Debit Card,202.81
T0000841,C002075,ST0006,2024-09-02,Cash,18.89
T0000842,C004333,ST0178,2025-03-04,Cash,222.69
T0000843,C005968,ST0314,2026-04-25,Debit Card,171.08
T0000844,C005451,ST0108,2026-02-03,Debit Card,168.55
T0000845,C008164,ST0201,2025-04-12,Cash,98.75
T0000846,C004422,ST0272,2026-02-16,Cash,77.37
T0000847,C007636,ST0028,2025-12-05,Credit Card,164.88
T0000848,C009535,ST0313,2026-01-07,Debit Card,222.55
T0000849,C007169,ST0309,2024-08-25,Credit Card,192.47
T0000850,C009868,ST0184,2026-05-09,Credit Card,139.22
T0000851,C000754,ST0150,2025-10-26,Credit Card,205.16
T0000852,C009905,ST0164,2025-02-19,Debit Card,51.18
T0000853,C007341,ST0161,2024-11-04,Credit Card,83.55
T0000854,C009470,ST0059,2025-03-22,Credit Card,235.79
T0000855,C006120,ST0051,2026-01-06,Mobile Payment,152.71
T0000856,C003223,ST0058,2025-10-06,Debit Card,198.9
T0000857,C006127,ST0105,2026-02-10,Credit Card,73.4
T0000858,C006059,ST0072,2026-05-03,Mobile Payment,22.72
T0000859,C009618,ST0313,2025-11-17,Cash,209.87
T0000860,C005960,ST0299,2025-04-21,Debit Card,80.38
T0000861,C003647,ST0064,2025-08-04,Debit Card,88.28
